repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
erpragatisingh-AndroidDeveloper/android-DataLayer,0,1948,0,1,0,5,0,2015-01-12T06:24:36Z,0,behind,0,28
ardock/android-DataLayer,0,1951,0,1,0,6,0,2015-03-17T02:48:08Z,0,behind,0,27
panhongjin/android-DataLayer,0,1954,0,1,0,7,0,2015-04-21T07:26:24Z,0,behind,0,26
AdamRLukaitis/android-DataLayer,0,2351,0,1,0,15,0,2015-09-20T11:09:07Z,0,behind,0,18
carythh/android-DataLayer,0,1850,0,1,0,19,0,2016-01-28T04:08:33Z,0,behind,0,14
kleopatra999/android-DataLayer,0,1861,0,1,0,21,0,2016-05-31T11:04:31Z,0,behind,0,12
agentraymond232/android-DataLayer,0,1863,0,1,0,22,0,2016-08-17T17:02:45Z,0,behind,0,11
paladinstha/android-DataLayer,0,1863,0,0,0,22,0,2016-08-22T05:59:41Z,0,behind,0,11
nimit95/android-DataLayer,0,1863,0,1,0,22,0,2016-10-30T10:48:22Z,0,behind,0,11
pk-codebox-evo/android-apps-android-DataLayer,0,1854,0,1,0,23,0,2017-01-23T06:41:27Z,0,behind,0,10
MaximBravo/android-DataLayer,0,1856,0,1,0,26,0,2017-06-30T18:26:06Z,0,behind,0,7
direkshan-digital/android-DataLayer,0,1857,0,1,0,27,0,2017-09-21T01:54:39Z,0,behind,0,6
projekt-zeitplaner/android-DataLayer,0,1857,0,0,0,27,0,2017-09-21T14:53:45Z,0,behind,0,6
baoleibai/android-DataLayer,0,1858,0,1,0,28,0,2017-10-18T06:06:56Z,0,behind,0,5
sratatata/android-DataLayer,0,1866,0,1,0,30,0,2017-10-19T15:50:43Z,0,diverged,2,5
edymaradona/android-DataLayer,0,1858,0,0,0,29,0,2017-12-16T19:55:07Z,0,behind,0,4
ardmn/android-DataLayer,0,1865,0,1,0,30,0,2017-12-25T11:19:55Z,0,behind,0,3
hncz003/android-DataLayer,0,1863,0,0,0,31,0,2018-01-27T09:20:37Z,0,behind,0,2
mparra37/android-DataLayer,0,1863,0,1,0,31,0,2018-01-30T05:56:20Z,0,behind,0,2
CXL3/android-DataLayer,0,1863,0,0,0,31,0,2018-02-13T04:21:09Z,0,behind,0,2
timrach/android-DataLayer,0,1863,0,1,0,31,0,2018-02-22T09:05:04Z,0,behind,0,2
anthrax3/android-DataLayer,0,1863,0,1,0,31,0,2018-03-05T02:18:24Z,0,behind,0,2
wilson99/android-DataLayer,0,1863,0,0,0,31,0,2018-03-13T23:33:18Z,0,behind,0,2
forkedRepo656e/android-DataLayer,0,1864,0,0,0,32,0,2018-03-30T07:49:24Z,0,behind,0,1
AbelDz/android-DataLayer,0,1864,0,1,0,32,0,2018-04-04T18:01:23Z,0,behind,0,1
m-i-k-e-e/android-DataLayer,0,1864,0,1,0,32,0,2018-04-17T09:00:28Z,0,behind,0,1
huyongqiang/android-DataLayer,0,1864,0,1,0,32,0,2018-06-16T16:13:29Z,0,behind,0,1
timvandenhof/android-DataLayer,0,1864,0,1,0,32,0,2018-07-27T14:10:19Z,0,behind,0,1
stephie0128/android-DataLayer,0,1875,0,0,0,33,0,2018-07-29T04:33:19Z,0,identical,0,0
flostim/android-DataLayer,0,1875,0,1,0,33,0,2018-08-24T23:13:48Z,0,identical,0,0
netherpyro/android-DataLayer,0,1875,0,1,0,33,0,2018-09-20T14:47:57Z,0,identical,0,0
Mega259/android-DataLayer,0,1875,0,1,0,33,0,2018-10-10T18:18:53Z,0,identical,0,0
