Android,1,"0,463834672789897"
Android,2-3,"0,290470723306544"
Android,4-10,"0,168771526980482"
Android,>10,"0,076923076923077"
Spring,1,"0,472075869336143"
Spring,2-3,"0,266596417281349"
Spring,4-10,"0,16754478398314"
Spring,>10,"0,093782929399368"
