type,repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
Spring,venosov/gs-rest-service,0,834,0,1,0,317,0,2017-04-29T17:27:43Z,0,diverged,11,19
Spring,wardviaene/gs-gradle,57,283,1,1,0,132,2,2018-08-02T17:29:26Z,0,diverged,11,12
Spring,pietrobr/gs-spring-boot-docker,0,445,0,0,0,123,0,2018-08-24T08:39:23Z,0,diverged,10,6
Spring,flaviodev/gs-messaging-gcp-pubsub,0,351,0,0,0,114,1,2018-09-18T04:39:27Z,0,diverged,10,1
Spring,alexandroid1/gs-handling-form-submission,0,372,0,1,0,122,0,2016-05-28T20:28:08Z,0,diverged,10,33
Spring,pvtl-shane/gs-spring-boot,0,304,0,1,0,139,0,2016-02-10T20:10:20Z,0,diverged,10,45
Spring,mechevarria/gs-spring-boot,0,479,0,1,0,182,0,2018-09-11T18:11:16Z,0,diverged,10,2
Spring,stride-nyc/gs-serving-web-content,0,349,0,15,0,162,0,2017-09-05T19:28:55Z,0,diverged,10,12
Spring,TimPerry1994/gs-maven,0,127,0,0,0,120,0,2016-12-19T10:29:08Z,0,diverged,10,21
Spring,thaiwsa/gs-rest-service,0,970,0,1,0,332,0,2018-10-21T15:34:10Z,0,diverged,10,3
Spring,darkchoco/gs-rest-service,0,869,0,1,0,332,0,2018-09-18T07:38:46Z,0,diverged,10,3
Spring,einarvelez/gs-gradle,0,300,0,1,0,141,0,2018-04-11T13:10:03Z,0,diverged,10,2
Spring,ranyanxia/gs-actuator-service,0,410,0,1,0,200,0,2018-05-21T07:41:53Z,0,diverged,9,3
Spring,MaartenSmeets/gs-reactive-rest-service,0,356,0,1,0,125,0,2018-11-13T12:22:02Z,0,ahead,9,0
Spring,rohitbansal03/gs-consuming-web-service,0,347,0,1,0,117,1,2018-08-13T03:19:42Z,0,diverged,9,1
Spring,ned13/gs-spring-boot-docker,0,129,0,1,0,62,0,2016-04-21T08:55:12Z,0,diverged,9,66
Spring,adgonz90/gs-spring-boot,0,440,0,1,0,162,0,2017-02-26T23:44:28Z,0,diverged,9,21
Spring,MarcinMilewski/gs-spring-boot,0,443,0,1,0,164,0,2017-04-27T14:51:56Z,0,diverged,9,19
Spring,rrosa-aurea/gs-spring-boot,0,494,0,0,0,181,0,2018-08-28T18:09:42Z,0,diverged,9,2
Spring,cuipengfei/gs-accessing-data-jpa,0,370,0,1,0,178,0,2017-03-20T01:30:09Z,0,diverged,9,17
Spring,rmdrabach/gs-serving-web-content,0,347,0,0,0,158,0,2017-07-06T17:24:54Z,0,diverged,9,15
Spring,anandchakru/gs-messaging-stomp-websocket,0,5737,0,1,0,117,0,2017-04-14T05:28:31Z,0,diverged,9,20
Spring,hwy1782/gs-rest-service,0,696,0,1,0,247,0,2014-12-03T08:52:22Z,0,diverged,9,87
Spring,flowforever/gs-rest-service,0,770,0,1,0,299,0,2016-07-14T05:50:03Z,0,diverged,9,35
Spring,AlexChambers/gs-rest-service,0,838,0,1,0,319,0,2017-09-15T22:23:09Z,0,diverged,9,15
Spring,LarryZhangy/gs-rest-service,0,870,0,1,0,332,0,2018-09-27T09:36:35Z,0,diverged,9,2
Spring,Sheparzo/gs-uploading-files,0,356,0,1,0,133,0,2015-03-22T21:49:45Z,0,diverged,8,76
Spring,mistigi/gs-spring-boot-docker,0,344,0,1,0,54,0,2015-11-15T15:47:01Z,0,diverged,8,73
Spring,ajarv/gs-spring-boot-docker,0,6923,0,1,0,63,0,2016-05-25T16:16:08Z,0,diverged,8,64
Spring,lsqaisen/gs-spring-boot,0,427,0,1,0,152,0,2016-11-03T11:43:28Z,0,diverged,8,30
Spring,emra700/gs-spring-boot,0,484,0,1,0,162,0,2017-03-22T18:34:52Z,0,diverged,8,20
Spring,markthemarkest/gs-securing-web,0,580,0,1,0,176,0,2015-11-07T22:28:26Z,0,diverged,8,49
Spring,mageddo/gs-serving-web-content,0,341,0,1,0,150,0,2016-11-01T16:39:22Z,0,diverged,8,22
Spring,DevFactory/tut-spring-boot-oauth2,0,112,0,5,0,36,0,2016-02-24T10:56:03Z,0,diverged,8,48
Spring,tanvir-ahmed-m4/tut-spring-boot-oauth2,0,158,1,1,0,72,0,2017-08-29T13:51:48Z,0,diverged,8,12
Spring,katheris/gs-cloudant,0,286,0,1,0,95,2,2018-01-04T12:35:33Z,0,diverged,8,8
Spring,jmbrunskill/test-rest-service,0,1855,0,2,0,295,0,2016-06-17T04:34:19Z,0,diverged,8,38
Spring,conodelia/gs-rest-service,0,912,0,0,0,333,0,2018-11-22T16:44:14Z,0,ahead,8,0
Spring,daysleeperx/gs-gradle,0,346,0,0,0,141,0,2018-09-11T19:31:46Z,0,ahead,8,0
Spring,mageddo/gs-messaging-rabbitmq,0,403,0,1,0,157,0,2016-10-07T02:39:15Z,0,diverged,7,27
Spring,zlpha/gs-messaging-jms,0,408,0,0,0,164,0,2016-09-30T13:01:09Z,0,diverged,7,28
Spring,heyunxia/gs-service-registration-and-discovery,0,413,0,1,0,189,0,2018-01-17T08:47:42Z,0,diverged,7,10
Spring,thtesche/gs-spring-boot-docker,0,129,0,0,0,53,0,2015-11-13T15:44:00Z,0,diverged,7,73
Spring,RavisankarCts/gs-spring-boot-docker,0,249,0,0,0,82,0,2017-03-30T20:14:08Z,0,diverged,7,44
Spring,AntonPalamarchuk/gs-spring-boot-docker,0,402,0,1,0,117,0,2018-06-08T22:47:47Z,0,diverged,7,9
Spring,Allysquad/gs-accessing-data-mysql,0,297,0,1,0,110,0,2018-06-11T21:04:47Z,0,diverged,7,6
Spring,ausarb/gs-spring-boot,0,477,0,0,0,179,0,2018-08-22T18:50:55Z,0,diverged,7,2
Spring,Rajeshmohanty23/gs-spring-boot,0,483,0,0,0,181,0,2018-11-29T12:26:03Z,0,ahead,7,0
Spring,apprenda/gs-accessing-mongodb-data-rest,0,251,0,6,0,71,0,2016-11-01T19:34:33Z,0,diverged,7,27
Spring,prubach/gs-accessing-data-jpa,4,283,0,1,0,158,0,2016-05-23T07:58:19Z,0,diverged,7,35
Spring,batchu/spring-boot-basic-crud,0,372,0,1,0,171,0,2017-01-27T15:11:47Z,0,diverged,7,22
Spring,sergiovlvitorino/gs-circuit-breaker,0,276,0,1,0,103,0,2017-09-10T18:29:25Z,0,diverged,7,13
Spring,sh88/gs-maven,0,130,0,1,0,121,0,2017-02-21T13:58:01Z,0,diverged,7,17
Spring,rijarami/gs-maven,0,148,0,0,0,137,0,2018-04-22T19:04:42Z,0,diverged,7,1
Spring,pouyacmpe273/gs-rest-service,0,727,0,1,0,239,0,2014-09-25T01:51:09Z,0,diverged,7,93
Spring,jason0037/gs-rest-service,0,713,0,1,0,243,0,2015-01-02T15:20:33Z,0,diverged,7,89
Spring,hromau/gs-rest-service,0,850,0,0,0,319,0,2018-07-22T10:40:20Z,0,diverged,7,13
Spring,rogersnm/gs-rest-service,39,853,0,1,0,330,8,2018-10-05T16:32:14Z,0,diverged,7,2
Spring,Massiv-IO/gs-gradle,0,272,0,2,0,119,0,2016-09-20T13:25:28Z,0,diverged,7,21
Spring,rohitbansal03/gs-messaging-jms,0,349,0,1,0,122,0,2014-09-05T16:22:07Z,0,diverged,6,69
Spring,krashpanic/gs-spring-boot-docker,1,136,0,1,0,55,0,2016-02-15T21:19:09Z,0,diverged,6,70
Spring,xscript/gs-spring-boot-docker,0,246,0,1,0,81,0,2017-04-18T02:21:29Z,0,diverged,6,44
Spring,rloutlaw/gs-spring-boot-docker,0,259,0,1,0,95,0,2017-08-04T21:44:47Z,0,diverged,6,30
Spring,debgmail/gs-spring-boot-docker,0,270,0,0,0,102,0,2017-11-03T07:06:58Z,0,diverged,6,23
Spring,TanmoyChanda/gs-spring-boot-docker,0,377,0,0,0,108,0,2018-03-24T18:04:40Z,0,diverged,6,17
Spring,davidmirallesstarshot/gs-spring-boot-docker,0,381,0,0,0,110,0,2018-04-18T15:35:58Z,0,diverged,6,15
Spring,almerico/gs-spring-boot-docker,0,408,0,1,0,116,0,2018-06-05T14:00:27Z,0,diverged,6,9
Spring,lijingjiang/leanback-showcase-1,0,87613,0,0,0,45,0,2017-10-06T17:47:48Z,0,diverged,6,1
Spring,Sondreten/gs-accessing-data-mysql,0,309,0,2,0,114,0,2018-10-02T09:27:19Z,0,diverged,6,1
Spring,kapilkshemkalyani/gs-spring-boot,0,420,0,1,0,149,0,2016-09-06T19:28:29Z,0,diverged,6,31
Spring,theslloyd/gs-spring-boot,0,457,0,0,0,170,0,2018-02-14T14:40:22Z,0,diverged,6,10
Spring,Doug-Reed/roulette,0,495,0,1,0,177,0,2018-07-03T19:20:55Z,0,diverged,6,3
Spring,vighneshpai-yml/gs-spring-boot,0,483,0,0,0,178,0,2018-08-27T10:32:34Z,0,diverged,6,2
Spring,DaraOladapo/gs-spring-boot,0,478,0,1,0,179,0,2018-09-20T09:00:21Z,0,diverged,6,1
Spring,techsubodh/gs-scheduling-tasks,0,399,0,1,0,201,0,2017-12-04T03:01:32Z,0,diverged,6,11
Spring,calm4wei/gs-serving-web-content,0,237,0,0,0,134,0,2016-06-27T01:42:57Z,0,diverged,6,36
Spring,rkmallik/gs-serving-web-content,0,330,0,1,0,146,0,2016-10-31T01:02:54Z,0,diverged,6,24
Spring,JackyLeungOOCL/gs-serving-web-content,0,428,0,0,0,170,0,2018-11-15T10:25:11Z,0,ahead,6,0
Spring,chellakarthik24/gs-maven,0,131,0,0,0,120,0,2017-02-11T02:54:47Z,0,diverged,6,17
Spring,iuliana/gs-messaging-stomp-websocket,0,5843,0,1,0,86,0,2015-10-01T11:49:58Z,0,diverged,6,48
Spring,blacky0x0/gs-messaging-stomp-websocket,0,5727,0,1,0,115,0,2017-07-23T19:06:15Z,0,diverged,6,19
Spring,vammyK/gs-messaging-stomp-websocket,0,5764,0,0,0,133,0,2018-07-10T05:58:02Z,0,diverged,6,1
Spring,senseijames/gs-rest-service,0,871,0,1,0,328,0,2018-07-29T17:19:51Z,0,diverged,6,3
Spring,Tuong-Nguyen/gs-rest-service,0,872,0,0,0,328,0,2018-08-04T23:54:02Z,0,diverged,6,3
Spring,JackyLeungOOCL/gs-rest-service,0,967,0,0,0,331,0,2018-11-15T10:21:40Z,0,ahead,6,0
Spring,qijunbo/gs-service-registration-and-discovery,0,397,0,1,0,185,0,2018-03-22T15:33:30Z,0,diverged,5,12
Spring,mohammadJBYaseen/gs-service-registration-and-discovery,0,467,0,1,0,195,1,2018-08-01T21:13:27Z,0,diverged,5,2
Spring,yolgun/gs-relational-data-access,0,380,0,1,0,165,0,2016-12-12T22:08:51Z,0,diverged,5,24
Spring,tmendenhall/gs-actuator-service,0,265,0,0,0,158,0,2015-12-03T03:50:27Z,0,diverged,5,41
Spring,phamlehieu2408/gs-actuator-service,0,269,0,1,0,164,0,2016-06-14T04:17:46Z,0,diverged,5,35
Spring,unnisworld/gs-actuator-service,0,421,0,1,0,198,0,2018-09-01T10:50:21Z,0,diverged,5,1
Spring,abinet/gs-uploading-files,0,424,0,1,0,171,0,2016-09-16T13:45:42Z,0,diverged,5,35
Spring,keithsjohnson/gs-centralized-configuration,0,356,0,1,0,171,0,2016-07-29T10:02:48Z,0,diverged,5,38
Spring,nssanthoshkumar/gs-centralized-configuration,0,459,0,1,0,202,0,2018-05-23T09:26:45Z,0,diverged,5,7
Spring,kpmadhan/gs-spring-boot-docker,0,234,0,1,0,71,0,2016-10-11T12:20:27Z,0,diverged,5,53
Spring,ansumanverma/gs-spring-boot-docker,0,243,0,1,0,75,0,2017-01-23T05:49:43Z,0,diverged,5,49
Spring,kevto/gs-spring-boot-docker,0,259,0,1,0,95,0,2017-09-07T18:03:06Z,0,diverged,5,29
Spring,cjaramgo/gs-spring-boot-docker,0,435,0,0,0,118,0,2018-09-12T01:09:01Z,0,diverged,5,6
Spring,Sheparzo/gs-spring-boot,0,346,0,1,0,118,0,2015-03-22T21:43:08Z,0,diverged,5,61
Spring,sehan/gs-spring-boot,0,305,0,0,0,138,0,2016-05-18T09:01:56Z,0,diverged,5,41
Spring,xtreme-sameer-vohra/gs-spring-boot,0,419,0,0,0,149,0,2016-09-29T01:37:59Z,0,diverged,5,30
Spring,dsharew/gs-spring-boot,0,440,0,1,0,160,0,2017-04-23T09:40:38Z,0,diverged,5,19
Spring,lbadams2/gs-spring-boot,0,460,0,1,0,169,0,2018-02-20T01:27:26Z,0,diverged,5,10
Spring,stuartharper/gs-spring-boot,0,481,0,1,0,177,0,2018-08-10T07:22:09Z,0,diverged,5,2
Spring,MohsenMahdieh/gs-spring-boot,0,477,0,1,0,177,0,2018-08-17T07:28:31Z,0,diverged,5,2
Spring,StatelessCat/gs-accessing-mongodb-data-rest,0,224,0,1,0,31,0,2014-11-21T12:53:22Z,0,diverged,5,65
Spring,szantopeter/spring-batch-example,1,303,2,1,0,130,0,2017-12-08T10:36:25Z,0,diverged,5,67
Spring,Sheparzo/gs-serving-web-content,0,296,0,1,0,110,0,2015-03-22T21:39:21Z,0,diverged,5,59
Spring,AlexByte/gs-crud-with-vaadin,0,231,0,0,0,67,0,2018-03-14T16:24:19Z,0,diverged,5,11
Spring,simarezania/gs-crud-with-vaadin,0,246,0,0,0,75,0,2018-07-14T16:15:01Z,0,diverged,5,3
Spring,lfany/gs-messaging-stomp-websocket,0,5718,0,2,0,105,0,2016-11-08T03:26:32Z,0,diverged,5,28
Spring,wpbeckwith/gs-messaging-stomp-websocket,0,5735,0,1,0,116,0,2017-08-07T05:29:46Z,0,diverged,5,17
Spring,reversemind/gs-rest-service,0,698,0,1,0,278,0,2016-01-28T11:26:04Z,0,diverged,5,52
Spring,ak-altkom/gs-rest-service,0,813,0,0,0,300,0,2016-09-08T08:17:56Z,0,diverged,5,30
Spring,Aravindpogu/gs-rest-service,0,812,0,1,0,300,0,2016-09-19T14:52:26Z,0,diverged,5,30
Spring,caballerojavier13/gs-rest-service,0,816,0,0,0,302,0,2016-10-25T13:11:35Z,0,diverged,5,28
Spring,marconiero/gs-rest-service,0,837,0,0,0,310,0,2017-03-27T08:10:52Z,0,diverged,5,20
Spring,InbalAbraham/bookshop-rest-example,0,844,0,0,0,315,0,2017-09-14T13:43:26Z,0,diverged,5,15
Spring,thepinkgeek/gs-rest-service,0,838,0,1,0,315,0,2017-09-30T03:55:07Z,0,diverged,5,15
Spring,rrezel/gs-rest-service,0,844,0,1,0,318,0,2018-02-03T23:40:00Z,0,diverged,5,12
Spring,msaiducar/gs-rest-service,0,874,0,1,0,326,0,2018-05-29T16:02:07Z,0,diverged,5,4
Spring,EddieFong/gs-rest-service,0,907,0,0,0,329,0,2018-11-14T05:46:26Z,0,diverged,5,1
Spring,yongchun/gs-messaging-jms,1,314,0,1,0,126,0,2015-01-26T02:25:38Z,0,diverged,4,63
Spring,ifalko/gs-producing-web-service,0,364,0,1,0,104,1,2017-04-17T18:11:41Z,0,diverged,4,16
Spring,drmalex07/gs-producing-web-service,0,402,0,1,0,118,0,2018-05-16T20:30:41Z,0,diverged,4,2
Spring,ZeroGraviti/gs-centralized-configuration,0,360,0,1,0,175,0,2016-10-22T18:41:22Z,0,diverged,4,33
Spring,cirazuretest/gs-spring-boot-docker,0,317,0,0,0,103,0,2018-02-05T17:45:05Z,0,diverged,4,20
Spring,amsarabia/gs-spring-boot-docker,0,432,0,0,0,116,0,2018-06-13T18:56:18Z,0,diverged,4,7
Spring,phil3k3/gs-spring-boot-docker,0,432,0,1,0,117,0,2018-08-08T10:32:16Z,0,diverged,4,6
Spring,igilham/gs-spring-boot,1,304,0,0,0,107,0,2014-11-14T10:31:33Z,0,diverged,4,71
Spring,harisankars/gs-spring-boot,0,349,0,1,0,121,0,2015-05-22T14:25:34Z,0,diverged,4,57
Spring,billmoling/gs-spring-boot,0,427,0,1,0,152,0,2016-12-28T05:59:50Z,0,diverged,4,26
Spring,sunyaofei/gs-spring-boot,0,440,0,1,0,158,0,2017-03-27T12:38:30Z,0,diverged,4,20
Spring,danilomendes12/gs-spring-boot,0,472,0,1,0,174,0,2018-05-18T00:27:32Z,0,diverged,4,4
Spring,robmoore/gs-accessing-mongodb-data-rest,0,242,0,1,0,66,0,2016-08-31T18:28:31Z,0,diverged,4,29
Spring,gregturn/gs-accessing-data-mongo,0,246,0,1,0,74,0,2013-12-11T17:17:03Z,0,diverged,4,108
Spring,benjamin555/gs-batch-processing,0,412,0,1,0,195,0,2018-07-02T03:32:43Z,0,diverged,4,1
Spring,mohonsing113/gs-serving-web-content,0,370,0,0,0,168,0,2018-11-11T02:56:01Z,0,ahead,4,0
Spring,Venicelam/gs-serving-web-content,0,369,0,0,0,168,0,2018-11-12T14:36:25Z,0,ahead,4,0
Spring,hei12011996/gs-serving-web-content,0,369,0,0,0,168,0,2018-11-14T03:42:44Z,0,ahead,4,0
Spring,HKGJason/gs-serving-web-content,0,370,0,0,0,168,0,2018-11-16T17:27:13Z,0,ahead,4,0
Spring,bluescout/gs-caching,0,352,0,1,0,56,0,2015-08-19T15:16:57Z,0,diverged,4,45
Spring,gtmikey/tut-spring-boot-oauth2,0,161,0,0,0,68,0,2017-10-08T22:36:32Z,0,diverged,4,12
Spring,luangeng/tut-spring-boot-oauth2,0,191,0,1,0,80,0,2018-06-03T04:40:24Z,0,ahead,4,0
Spring,ruchakul92/gs-maven,0,156,0,1,0,83,0,2015-04-09T09:47:01Z,0,diverged,4,52
Spring,HarwinderSingh/gs-maven,0,140,0,1,0,93,0,2015-09-21T23:19:04Z,0,diverged,4,42
Spring,airvin/gs-maven,0,144,0,1,0,134,0,2018-05-02T13:22:20Z,0,diverged,4,1
Spring,ramyeldutiggk/gs-multi-module,1,142,0,0,0,26,0,2017-12-23T06:23:19Z,0,diverged,4,12
Spring,jason2004/gs-rest-service,0,698,0,2,0,242,0,2014-12-19T02:39:23Z,0,diverged,4,87
Spring,richardsonjm/gs-rest-service,0,688,0,0,0,277,0,2016-02-21T16:14:29Z,0,diverged,4,52
Spring,tsuda7/gs-rest-service,0,762,0,1,0,296,0,2016-08-14T18:21:56Z,0,diverged,4,33
Spring,roboticLuddite/gs-rest-service,0,821,0,1,0,301,0,2016-09-26T17:31:50Z,0,diverged,4,28
Spring,harshamadala/gs-rest-service,1,818,0,2,0,302,0,2016-11-18T10:33:20Z,0,diverged,4,27
Spring,yusong-shen/gs-rest-service,0,830,0,1,0,310,0,2017-04-21T18:33:34Z,0,diverged,4,19
Spring,rselimi/gs-rest-service,1,830,0,0,0,310,0,2017-05-15T16:22:02Z,0,diverged,4,19
Spring,windwaker/gs-rest-service,0,847,2,0,0,313,0,2017-11-06T07:25:22Z,0,diverged,4,16
Spring,lawenliu/gs-rest-service,0,847,0,1,0,316,0,2017-12-06T03:02:15Z,0,diverged,4,13
Spring,Drive2018/gs-rest-service,0,859,0,0,0,317,0,2018-02-21T12:50:23Z,0,diverged,4,12
Spring,patglavin/gs-rest-service,0,856,0,0,0,321,0,2018-03-19T20:28:54Z,0,diverged,4,8
Spring,SignVOVA/gs-gradle,0,65485,1,1,0,118,0,2016-10-17T11:16:50Z,0,diverged,4,19
Spring,screwyterror83/gs-gradle,0,341,0,0,0,135,0,2018-06-12T21:19:02Z,0,diverged,4,2
Spring,vincent-fuchs/gs-messaging-rabbitmq,2,378,7,1,0,153,0,2018-08-22T03:59:43Z,0,diverged,3,27
Spring,zzp8164/gs-messaging-rabbitmq,0,382,0,1,0,157,0,2017-01-11T10:33:26Z,0,diverged,3,23
Spring,jihao/gs-service-registration-and-discovery,0,367,0,1,0,162,0,2016-07-20T02:04:33Z,0,diverged,3,33
Spring,luismoramedina/gs-producing-web-service,0,222,0,1,0,81,0,2016-01-28T18:08:14Z,0,diverged,3,38
Spring,rjdkolb/gs-producing-web-service,0,226,0,1,0,83,0,2016-04-16T07:51:19Z,0,diverged,3,36
Spring,ultra-devs/gs-producing-web-service,0,15458,0,1,0,118,0,2018-07-14T15:53:00Z,0,diverged,3,1
Spring,willchinelato/gs-producing-web-service,0,444,0,2,0,118,0,2018-09-13T19:35:22Z,0,diverged,3,1
Spring,eeyoo/gs-relational-data-access,0,2315,0,0,0,142,0,2015-10-06T12:13:40Z,0,diverged,3,45
Spring,rob-baily/gs-actuator-service,0,341,0,1,0,146,0,2015-05-06T11:24:26Z,0,diverged,3,51
Spring,wanghaojun/gs-uploading-files,0,364,0,1,0,162,0,2016-07-12T10:14:55Z,0,diverged,3,42
Spring,youfeng243/gs-uploading-files,0,441,0,1,0,183,0,2017-04-25T14:51:25Z,0,diverged,3,21
Spring,district10/gs-uploading-files,0,452,0,1,0,195,0,2018-03-07T08:34:43Z,0,diverged,3,9
Spring,vcoder4c/gs-uploading-files,0,466,0,1,0,200,0,2018-04-24T09:55:03Z,0,diverged,3,4
Spring,jamataran/gs-uploading-files,0,481,0,1,0,204,0,2018-11-18T20:59:49Z,0,ahead,3,0
Spring,EvgeniiaVak/tut-bookmarks,1,294,0,0,0,53,0,2018-07-04T11:52:58Z,0,diverged,3,13
Spring,bladnor/gs-spring-boot-docker,0,142,0,1,0,51,0,2016-01-15T14:22:21Z,0,diverged,3,71
Spring,mohnishbasha/gs-spring-boot-docker,0,127,0,1,0,54,0,2016-03-02T08:47:09Z,0,diverged,3,68
Spring,JuHyun/gs-spring-boot-docker,0,182,0,1,0,64,1,2016-08-12T06:22:03Z,0,diverged,3,58
Spring,suclogger/gs-spring-boot-docker,0,238,0,1,0,72,0,2016-12-16T06:59:56Z,0,diverged,3,50
Spring,dkuhta/gs-spring-boot-docker,0,247,0,1,0,79,0,2017-04-23T23:57:53Z,0,diverged,3,43
Spring,selvasingh/gs-spring-boot-docker,0,246,0,1,0,79,0,2017-06-19T17:37:20Z,0,diverged,3,43
Spring,bjoernhoeferum/gs-spring-boot-docker,0,313,0,0,0,100,0,2017-11-22T14:58:19Z,0,diverged,3,22
Spring,bmangalaganesh/gs-spring-boot-docker,0,372,0,1,0,105,0,2018-03-14T00:45:25Z,0,diverged,3,17
Spring,micles123/gs-spring-boot-docker,0,373,0,1,0,105,0,2018-03-12T13:15:42Z,0,diverged,3,17
Spring,binbinning/gs-accessing-data-mysql,0,284,0,1,0,99,0,2018-01-26T06:41:08Z,0,diverged,3,13
Spring,jdcloud-architecture/gs-accessing-data-mysql-old,1,298,0,0,0,110,0,2018-09-26T06:35:14Z,0,diverged,3,2
Spring,hbina/gs-handling-form-submission,0,502,0,0,0,147,0,2018-08-28T12:47:10Z,0,diverged,3,1
Spring,gregturn/gs-rest-hateoas,0,213,0,1,0,80,0,2013-12-11T17:27:46Z,0,diverged,3,110
Spring,meyertee/gs-rest-hateoas,0,287,0,1,0,117,0,2014-08-12T18:29:43Z,0,diverged,3,73
Spring,pollseed/gs-spring-boot,0,383,0,1,0,106,0,2014-11-26T09:44:58Z,0,diverged,3,71
Spring,edunning/java-code-example,0,588,0,1,0,126,0,2015-07-15T19:54:46Z,0,diverged,3,51
Spring,nsdiv/gs-spring-boot,0,292,0,1,0,130,0,2015-12-02T19:58:05Z,0,diverged,3,47
Spring,btisdall/gs-spring-boot,0,496,0,1,0,162,0,2017-09-21T11:34:13Z,0,diverged,3,15
Spring,tflander/gs-spring-boot,0,450,0,1,0,163,0,2018-04-23T21:39:13Z,0,diverged,3,14
Spring,suhuruli/gs-spring-boot,0,13556,0,0,0,174,0,2018-05-16T20:04:40Z,0,diverged,3,3
Spring,kanaparthikiran/spring-boot-hello-world-postgres,0,443,0,1,0,158,1,2018-09-29T18:55:24Z,0,diverged,3,19
Spring,cbaueratwork/gs-spring-boot,0,472,0,0,0,171,0,2018-04-02T21:33:56Z,0,diverged,3,6
Spring,hongjsk/gs-spring-boot,0,471,0,0,0,173,0,2018-04-27T12:34:16Z,0,diverged,3,4
Spring,mpiaria/gs-spring-boot,0,473,0,1,0,174,1,2018-06-08T18:34:06Z,0,diverged,3,3
Spring,dvinodkr/gs-spring-boot,0,479,0,1,0,177,0,2018-11-22T09:32:53Z,0,ahead,3,0
Spring,jinyoung/gs-accessing-data-rest,0,7019,0,1,0,89,0,2018-01-06T08:33:54Z,0,diverged,3,11
Spring,vivekjuneja/gs-accessing-mongodb-data-rest,0,205,0,1,0,39,0,2015-05-23T17:06:14Z,0,diverged,3,55
Spring,sathishk/gs-accessing-data-mongodb,0,298,0,1,0,111,0,2014-07-31T11:01:51Z,0,diverged,3,70
Spring,centibit/spring-data-mongodb-false-positive-cycle-detection,0,368,0,1,0,165,0,2017-03-29T16:28:40Z,0,diverged,3,16
Spring,payne/gs-accessing-data-jpa,0,207,0,1,0,76,0,2013-11-18T01:05:45Z,0,diverged,3,113
Spring,chris8xia/gs-accessing-data-jpa,0,269,0,1,0,118,0,2014-11-02T00:42:28Z,0,diverged,3,71
Spring,nathenharvey/gs-consuming-rest,0,426,0,1,0,186,0,2017-11-28T19:43:50Z,0,diverged,3,11
Spring,nshopova/gs-batch-processing,0,387,0,1,0,180,1,2017-08-01T04:19:31Z,0,diverged,3,15
Spring,gregturn/gs-accessing-data-neo4j,0,267,0,1,0,88,0,2013-12-11T17:17:40Z,0,diverged,3,112
Spring,Sheparzo/gs-securing-web,0,568,0,1,0,160,0,2015-03-23T13:35:57Z,0,diverged,3,60
Spring,qijunbo/gs-securing-web,0,646,0,1,0,208,0,2017-10-13T07:14:52Z,0,diverged,3,12
Spring,sagarrao/gs-scheduling-tasks,0,326,0,1,0,137,1,2014-06-25T05:17:15Z,0,diverged,3,72
Spring,beswarm/gs-serving-web-content,0,267,0,1,0,68,0,2014-05-18T09:52:09Z,0,diverged,3,99
Spring,svenugopal91/gs-serving-web-content,0,342,0,0,0,152,1,2017-06-01T12:50:20Z,0,diverged,3,15
Spring,tonsV2/tut-spring-boot-oauth2,0,138,0,1,0,52,0,2016-08-04T19:15:58Z,0,diverged,3,27
Spring,xavierRobert/tut-spring-boot-oauth2,0,137,0,1,0,54,0,2016-08-30T11:21:17Z,0,diverged,3,25
Spring,sensaid/gs-maven,0,134,0,1,0,82,0,2015-02-07T23:18:52Z,0,diverged,3,52
Spring,sravyamaridi/gs-maven,0,139,0,0,0,131,0,2018-09-08T09:52:39Z,0,diverged,3,3
Spring,russest3/gs-maven,0,138,0,1,0,131,0,2018-03-03T23:17:18Z,0,diverged,3,3
Spring,shiliy/gs-rest-service-cors,0,463,0,0,0,109,0,2017-10-13T18:27:13Z,0,diverged,3,12
Spring,drmalex07/gs-multi-module,0,130,0,1,0,18,0,2017-07-19T21:51:04Z,0,diverged,3,19
Spring,raynjamin/gs-messaging-stomp-websocket,0,5719,0,1,0,110,0,2017-02-14T02:37:37Z,0,diverged,3,21
Spring,yaya5508190/gs-rest-service,0,572,0,1,0,171,0,2013-09-23T17:29:08Z,0,diverged,3,157
Spring,MarsYoung/gs-rest-service,0,755,1,1,0,252,0,2015-06-18T03:11:27Z,0,diverged,3,76
Spring,clmbng/loc-rest-service,0,691,0,1,0,278,0,2016-04-20T09:49:44Z,0,diverged,3,50
Spring,danielkec/embedit-spring-rest-doc-demo,0,714,0,0,0,290,0,2016-06-20T18:15:27Z,0,diverged,3,38
Spring,tomtclai/gs-rest-service,0,769,0,1,0,295,0,2016-08-01T15:28:58Z,0,diverged,3,33
Spring,sheltowt/gs-rest-service,0,813,0,1,0,298,0,2016-09-10T15:41:01Z,0,diverged,3,30
Spring,lfany/gs-rest-service,0,815,0,2,0,300,0,2016-11-04T03:04:38Z,0,diverged,3,28
Spring,haokanga/gs-rest-service,0,818,0,1,0,302,0,2016-12-17T01:42:39Z,0,diverged,3,26
Spring,pbear89/gs-rest-service,0,832,0,1,0,307,0,2017-03-02T02:42:31Z,0,diverged,3,21
Spring,SreekanthRamesh/gs-rest-service,0,829,0,0,0,309,0,2017-05-10T19:01:27Z,0,diverged,3,19
