repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
1ab/gs-crud-with-vaadin,0,240,0,1,0,11,0,2015-10-25T14:57:25Z,0,behind,0,62
spirtek/gs-crud-with-vaadin,0,240,0,1,0,11,0,2015-10-30T03:50:05Z,0,behind,0,62
TrunkWorkshop/gs-crud-with-vaadin,0,240,0,3,0,12,0,2015-12-02T15:52:59Z,0,behind,0,61
mgashraf/gs-crud-with-vaadin,0,71,0,1,0,13,0,2015-12-30T10:25:28Z,0,behind,0,60
brayanjuls/gs-crud-with-vaadin,0,71,0,1,0,13,0,2016-01-10T21:50:51Z,0,behind,0,60
hoannh/gs-crud-with-vaadin,0,71,0,1,0,13,0,2016-01-21T03:30:37Z,0,behind,0,60
LYDXY/gs-crud-with-vaadin,0,72,0,1,0,14,0,2016-01-29T07:15:22Z,0,behind,0,59
kidmaniac/gs-crud-with-vaadin,0,72,0,1,0,14,0,2016-02-12T12:21:20Z,0,behind,0,59
danielbrumusescu/gs-crud-with-vaadin,0,72,0,1,0,14,0,2016-02-19T16:13:22Z,0,behind,0,59
thomasdarimont/gs-crud-with-vaadin,0,73,0,1,0,15,0,2016-02-24T23:01:34Z,0,behind,0,58
dgstack/gs-crud-with-vaadin,0,73,0,2,0,16,0,2016-03-10T18:16:03Z,0,behind,0,57
omadawn/gs-crud-with-vaadin,0,80,0,1,0,21,0,2016-03-23T19:13:13Z,0,behind,0,52
paulmsegeya/gs-crud-with-vaadin,0,80,0,1,0,21,0,2016-04-30T13:40:59Z,0,behind,0,52
Yagodka/gs-crud-with-vaadin,0,82,0,1,0,23,0,2016-05-15T20:54:56Z,0,behind,0,50
ramakrishnagandi/gs-crud-with-vaadin,1,82,0,1,0,23,0,2016-05-21T06:15:58Z,0,behind,0,50
ajorpheus/gs-crud-with-vaadin,0,82,0,1,0,23,0,2016-05-26T19:20:11Z,0,behind,0,50
rucky2013/gs-crud-with-vaadin,0,82,0,1,0,23,0,2016-05-30T02:41:10Z,0,behind,0,50
Oldiwon/gs-crud-with-vaadin,0,82,0,1,0,23,0,2016-06-07T11:43:59Z,0,behind,0,50
swein2/gs-crud-with-vaadin,0,136,0,1,0,28,0,2016-07-30T13:57:21Z,0,behind,0,45
gtostock/gs-crud-with-vaadin,0,136,0,1,0,28,0,2016-08-01T16:35:51Z,0,behind,0,45
AlicanAkkus/gs-crud-with-vaadin,0,136,0,1,0,28,0,2016-08-05T08:48:45Z,0,behind,0,45
pk-karthik/sample-spring-gs-crud-with-vaadin,0,189,0,1,0,32,0,2016-09-27T10:29:46Z,0,behind,0,41
pk-codebox-evo/sample-spring-gs-crud-with-vaadin,0,189,0,1,0,32,0,2016-09-27T10:48:30Z,0,behind,0,41
Ksenia-Kharina/gs-crud-with-vaadin,0,189,0,0,0,32,0,2016-09-27T17:13:06Z,0,behind,0,41
javatestcase/gs-crud-with-vaadin,0,189,0,1,0,32,0,2016-10-03T21:32:43Z,0,behind,0,41
TorosyanSFL/gs-crud-with-vaadin,0,189,0,0,0,32,0,2016-10-18T12:42:09Z,0,behind,0,41
alevohin/gs-crud-with-vaadin,0,194,0,1,0,33,0,2016-11-25T17:53:23Z,0,behind,0,40
alexandroid1/gs-crud-with-vaadin,0,185,0,1,0,36,0,2017-01-08T17:42:03Z,0,behind,0,37
bertwilms/gs-crud-with-vaadin,0,185,0,1,0,36,0,2017-01-11T21:12:29Z,0,behind,0,37
barser/gs-crud-with-vaadin,0,185,0,0,0,36,0,2017-01-12T11:45:40Z,0,behind,0,37
csk8975/gs-crud-with-vaadin,0,198,0,1,0,44,0,2017-03-04T06:12:15Z,0,behind,0,29
yiyiwangru/gs-crud-with-vaadin,0,198,0,1,0,44,0,2017-03-11T16:05:13Z,0,behind,0,29
xuCoCo/gs-crud-with-vaadin,0,198,0,1,0,44,0,2017-03-14T06:25:20Z,0,behind,0,29
Nokayter/gs-crud-with-vaadin,0,198,0,0,0,44,0,2017-03-16T11:33:08Z,0,behind,0,29
Miraem/gs-crud-with-vaadin,0,198,0,1,0,44,0,2017-03-19T10:20:15Z,0,behind,0,29
yarmol/gs-crud-with-vaadin,0,198,0,1,0,44,0,2017-03-29T22:22:45Z,0,behind,0,29
