repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
alessandropiola/android-fit,0,355,0,1,0,19,0,2014-09-19T09:35:54Z,0,behind,0,35
yvette52010/android-fit,0,355,0,1,0,19,0,2014-09-22T05:26:02Z,0,behind,0,35
xuyisheng/android-fit,0,403,0,1,0,28,0,2014-10-16T01:36:21Z,0,behind,0,26
davidmckinnon/android-fit,0,403,0,0,0,28,0,2014-10-27T09:19:08Z,0,behind,0,26
DeepanKumaresanSelf/android-fit,1,343,0,1,0,31,0,2014-10-28T22:56:50Z,0,behind,0,23
kaviskhandelwal/android-fit,0,343,0,1,0,31,0,2014-10-30T09:33:05Z,0,behind,0,23
leelei/android-fit,0,343,0,1,0,31,0,2014-11-02T18:41:38Z,0,behind,0,23
kbiondo/android-fit,0,515,0,1,0,31,0,2014-11-05T16:51:35Z,0,behind,0,23
hw334908/android-fit,0,515,0,1,0,31,0,2014-11-05T16:51:35Z,0,behind,0,23
DerSchimi/android-fit,0,389,0,1,0,33,0,2014-11-06T22:19:38Z,0,diverged,2,23
rajpushkar83/android-fit,0,515,0,1,0,31,0,2014-11-11T04:55:04Z,0,behind,0,23
elingit/android-fit,0,515,0,1,0,31,0,2014-11-13T19:39:58Z,0,behind,0,23
olivierg13/android-fit,0,515,0,1,0,31,0,2014-11-19T23:46:22Z,0,behind,0,23
SmileeYang/android-fit,0,515,0,1,0,31,0,2014-11-21T05:54:27Z,0,behind,0,23
charitonidis/android-fit,0,515,0,1,0,31,0,2014-11-21T14:33:25Z,0,behind,0,23
hannahj/android-fit,0,515,0,1,0,31,0,2014-11-21T16:12:09Z,0,behind,0,23
yuchijan/android-fit,0,515,0,1,0,31,0,2014-11-26T03:45:29Z,0,behind,0,23
jiangzy86/android-fit,0,515,0,1,0,31,0,2014-11-27T06:01:29Z,0,behind,0,23
vinixio/android-fit,0,515,0,1,0,31,0,2014-11-27T16:05:33Z,0,behind,0,23
Endika/android-fit,0,440,0,1,0,36,2,2014-12-15T08:43:56Z,0,diverged,2,20
ja1984/android-fit,0,515,0,1,0,31,0,2014-12-02T15:45:13Z,0,behind,0,23
noterikastar/android-fit,0,515,0,1,0,31,0,2015-12-16T18:27:55Z,0,behind,0,23
