repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
githubxiongyee/android-BasicContactables,0,204,0,1,0,1,0,2014-09-02T18:00:11Z,0,behind,0,25
erpragatisingh-AndroidDeveloper/android-BasicContactables,0,614,0,1,0,6,0,2015-01-12T06:04:05Z,0,behind,0,20
Dr0n/android-BasicContactables,0,614,0,1,0,7,0,2015-01-22T18:06:05Z,0,behind,0,19
ardock/android-BasicContactables,0,614,0,1,0,7,0,2015-03-17T02:48:50Z,0,behind,0,19
iSCApps/android-BasicContactables,0,614,0,1,0,7,0,2015-03-20T15:00:37Z,0,behind,0,19
Basildcruz/android-BasicContactables,0,618,0,1,0,8,0,2015-04-15T13:03:41Z,0,behind,0,18
masoud2v/android-BasicContactables,0,618,0,1,0,8,0,2015-04-23T02:49:07Z,0,behind,0,18
sl-android/android-BasicContactables,0,627,0,6,0,12,0,2015-08-05T07:48:48Z,0,behind,0,14
Milton89/android-BasicContactables,0,646,0,1,0,16,0,2015-10-14T22:57:52Z,0,behind,0,10
lemmon0024/android-BasicContactables,0,646,0,1,0,16,0,2015-11-13T09:36:55Z,0,behind,0,10
taranjeetsapra/android-BasicContactables,0,500,0,1,0,17,0,2015-12-09T18:34:23Z,0,behind,0,9
morenoh149/android-BasicContactables,0,496,0,1,0,18,0,2015-12-20T18:02:18Z,0,diverged,1,9
kleopatra999/android-BasicContactables,0,507,0,1,0,20,0,2016-05-31T15:25:46Z,0,behind,0,6
agentraymond232/android-BasicContactables,0,507,0,1,0,21,0,2016-08-17T17:16:42Z,0,behind,0,5
paladinstha/android-BasicContactables,0,507,0,0,0,21,0,2016-08-22T06:02:13Z,0,behind,0,5
pk-codebox-evo/android-apps-android-BasicContactables,0,499,0,1,0,22,0,2017-01-23T06:53:20Z,0,behind,0,4
megavak/android-BasicContactables,0,500,0,1,0,24,0,2017-06-22T03:02:11Z,0,behind,0,2
okroutDev/android-BasicContactables,0,500,0,0,0,24,0,2017-09-27T14:05:26Z,0,behind,0,2
eugenebrusov/android-BasicContactables,0,500,1,0,0,25,0,2018-01-26T09:55:11Z,0,behind,0,1
edymaradona/android-BasicContactables,0,500,0,0,0,25,0,2017-12-16T19:57:59Z,0,behind,0,1
hncz003/android-BasicContactables,0,500,0,0,0,25,0,2018-01-27T09:36:39Z,0,behind,0,1
anthrax3/android-BasicContactables,0,501,0,1,0,26,0,2018-03-05T02:20:29Z,0,identical,0,0
bfss/android-BasicContactables,0,501,0,0,0,26,0,2018-03-11T09:27:37Z,0,identical,0,0
CillianMyles/android-contact-exporter-v2,0,501,0,1,0,26,0,2018-03-21T10:02:54Z,0,identical,0,0
FuLiHai/android-BasicContactables,0,501,1,0,0,26,0,2018-10-15T14:36:07Z,0,identical,0,0
