repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
juanmhidalgo/android-BasicSyncAdapter,0,284,0,1,0,3,0,2014-12-05T04:17:15Z,0,behind,0,23
erpragatisingh-AndroidDeveloper/android-BasicSyncAdapter,0,606,0,1,0,5,0,2015-01-12T06:26:00Z,0,behind,0,21
vocariz/android-BasicSyncAdapter,0,606,0,1,0,5,0,2015-01-16T07:21:16Z,0,behind,0,21
delgad9/android-BasicSyncAdapter,0,606,0,1,0,5,0,2015-01-19T23:05:41Z,0,behind,0,21
BrunoWired/android-BasicSyncAdapter,0,606,0,1,0,5,0,2015-01-20T15:33:27Z,0,behind,0,21
bashtian/android-BasicSyncAdapter,0,567,0,1,0,6,0,2015-02-01T12:03:28Z,0,behind,0,20
NetworkConnected/android-BasicSyncAdapter,0,606,0,1,0,6,0,2015-02-22T15:00:10Z,0,behind,0,20
markatithinkbest/android-BasicSyncAdapter,0,560,0,1,0,6,0,2015-03-14T01:27:17Z,0,behind,0,20
ardock/android-BasicSyncAdapter,0,507,0,1,0,8,0,2015-03-17T02:35:51Z,0,behind,0,18
carelman/android-BasicSyncAdapter,0,635,0,1,0,8,0,2015-03-21T13:52:28Z,0,behind,0,18
UsherBaby/android-BasicSyncAdapter,0,635,0,1,0,8,0,2015-03-24T05:40:30Z,0,behind,0,18
mobilkot/android-BasicSyncAdapter,0,635,0,1,0,8,0,2015-03-26T21:31:48Z,0,behind,0,18
hzhilt/android-BasicSyncAdapter,0,635,0,1,0,8,0,2015-03-27T03:20:55Z,0,behind,0,18
vivekgidmare/android-BasicSyncAdapter,0,654,0,0,0,12,0,2015-05-29T13:06:00Z,0,behind,0,14
403016605/android-BasicSyncAdapter,0,654,0,1,0,12,0,2015-06-24T14:19:42Z,0,behind,0,14
zippoobbiz/android-BasicSyncAdapter,0,639,0,0,0,13,0,2015-08-07T14:41:28Z,0,behind,0,13
ioops/android-BasicSyncAdapter,0,685,0,1,0,15,0,2015-09-06T07:26:11Z,0,behind,0,11
evgkarasev/android-BasicSyncAdapter,0,685,0,1,0,15,0,2015-09-17T08:05:19Z,0,behind,0,11
AdamRLukaitis/android-BasicSyncAdapter,0,685,0,1,0,15,0,2015-09-20T11:23:08Z,0,behind,0,11
lolkabagm/android-BasicSyncAdapter,0,685,0,1,0,15,0,2015-09-24T20:22:09Z,0,behind,0,11
sawrus/android-BasicSyncAdapter,0,685,0,0,0,15,0,2015-09-24T22:42:12Z,0,behind,0,11
miganmr/android-BasicSyncAdapter,0,650,0,1,0,16,0,2015-11-09T18:18:44Z,0,behind,0,10
taranjeetsapra/android-BasicSyncAdapter,0,475,0,1,0,17,0,2015-12-09T18:31:37Z,0,behind,0,9
insidenothing/android-BasicSyncAdapter,0,474,0,0,0,19,0,2016-01-14T23:03:02Z,0,diverged,1,8
activedecay/android-BasicSyncAdapter,0,476,0,1,0,18,0,2016-01-25T05:19:09Z,0,behind,0,8
simocn77/android-BasicSyncAdapter,0,480,0,1,0,19,0,2016-04-27T12:10:22Z,0,behind,0,7
trishv-css/android-BasicSyncAdapter,0,480,0,1,0,19,0,2016-05-07T23:54:14Z,0,behind,0,7
rayworks/android-BasicSyncAdapter,0,480,0,1,0,19,0,2016-05-11T07:17:35Z,0,behind,0,7
kleopatra999/android-BasicSyncAdapter,0,481,0,1,0,20,0,2016-05-31T14:43:30Z,0,behind,0,6
jafferton91/android-BasicSyncAdapter,0,481,0,1,0,20,0,2016-06-01T15:15:31Z,0,behind,0,6
ptahsohn/android-BasicSyncAdapter,0,481,0,1,0,20,0,2016-06-13T06:48:10Z,0,behind,0,6
