android-AutofillFramework, 608
android-play-location, 176
google-services, 136
easypermissions, 86
android-testing, 170
android-Camera2Basic, 48
android-credentials, 134
android-EmojiCompat, 20
android-instant-apps, 211
android-nearby, 136
android-AppUsageStatistics, 34
android-custom-lint-rules, 0
android-play-billing, 96
android-vision, 372
android-ads, 205
android-SpeedTracker, 58
android-BluetoothLeGatt, 52
android-Camera2Raw, 57
android-WifiRttScan, 41
android-ActionBarCompat-ShareActionProvider, 26
android-testdpc, 1239
android-PictureInPicture, 64
android-ActivitySceneTransitionBasic, 39
android-Camera2Video, 43
android-Notifications, 117
android-BasicAccessibility, 27
android-XYZTouristAttractions, 152
android-WearVerifyRemoteApp, 24
android-WearSpeakerSample, 39
android-WearHighBandwidthNetworking, 15
android-WearDrawers, 19
android-WearComplicationProvidersTestSuite, 56
android-WearAccessibilityApp, 210
android-WatchFace, 173
android-RuntimePermissionsWear, 58
android-JumpingJack, 50
android-DataLayer, 75
android-AlwaysOn, 15
android-MediaEffects, 42
android-DirectBoot, 63
leanback-showcase, 1162
android-MessagingService, 53
androidtv-sample-inputs, 381
leanback-homescreen-channels, 166
android-play-publisher-api, 0
androidtv-Leanback, 184
android-BluetoothChat, 70
android-MediaRecorder, 24
android-fit, 81
android-DisplayingBitmaps, 119
android-testing-templates, 39
android-ActivityInstrumentation, 26
chromeos-android-draganddrop-demo, 17
android-BasicRenderScript, 11
android-TensorFlowCloudMachineLearningEngineStylizer, 74
android-CustomChoiceList, 27
android-WatchViewStub, 11
android-Timer, 32
android-TextSwitcher, 25
android-TextLinkify, 26
android-SynchronizedNotifications, 45
android-SwipeRefreshMultipleViews, 65
android-SwipeRefreshListFragment, 65
android-SwipeRefreshLayoutBasic, 59
android-StorageProvider, 41
android-StorageClient, 40
android-SlidingTabsColors, 59
android-SlidingTabsBasic, 52
android-SkeletonWearableApp, 32
android-ShareActionProvider, 28
android-ScreenCapture, 43
android-ScopedDirectoryAccess, 33
android-RuntimePermissions, 54
android-RevealEffectBasic, 32
android-RepeatingAlarm, 28
android-RenderScriptIntrinsic, 34
android-RecyclerView, 36
android-RecipeAssistant, 64
android-Quiz, 35
android-PermissionRequest, 63
android-PdfRendererBasic, 23
android-NotificationChannels, 19
android-NfcProvisioning, 57
android-NetworkConnect, 21
android-NavigationDrawer, 53
android-MultiWindowPlayground, 42
android-MidiSynth, 74
android-MidiScope, 80
android-MediaRouter, 148
android-MediaBrowserService, 92
android-LNotifications, 55
android-JobScheduler, 46
android-Interpolator, 44
android-ImmersiveMode, 29
android-HorizontalPaging, 13
android-HdrViewfinder, 66
android-GridViewPager, 27
android-Geofencing, 37
android-FloatingActionButtonBasic, 37
android-Flashlight, 18
android-FingerprintDialog, 45
android-FindMyPhone, 24
android-ElizaChat, 25
android-ElevationDrag, 39
android-ElevationBasic, 30
android-DrawableTinting, 37
android-DragAndDropAcrossApps, 88
android-DownloadableFonts, 23
android-DoneBar, 25
android-DocumentCentricRelinquishIdentity, 9
android-DocumentCentricApps, 23
android-DirectShare, 30
android-DirectorySelection, 31
android-DeviceOwner, 38
android-DelayedConfirmation, 14
android-CustomTransition, 46
android-CustomNotifications, 10
android-ContentProviderPaging, 46
android-ConfirmCredential, 13
android-CommitContentSampleIME, 22
android-CommitContentSampleApp, 16
android-ClippingBasic, 34
android-CardView, 11
android-CardReader, 34
android-CardEmulation, 37
android-BorderlessButtons, 26
android-BluetoothAdvertisements, 62
android-BeamLargeFiles, 38
android-BatchStepSensor, 89
android-BasicTransition, 52
android-BasicSyncAdapter, 96
android-BasicNotifications, 10
android-BasicNetworking, 32
android-BasicMultitouch, 26
android-BasicMediaRouter, 36
android-BasicMediaDecoder, 22
android-BasicManagedProfile, 49
android-BasicImmersiveMode, 27
android-BasicGestureDetect, 33
android-BasicContactables, 34
android-BasicAndroidKeyStore, 33
android-AutoBackupForApps, 32
android-AsymmetricFingerprintDialog, 48
android-AppShortcuts, 35
android-AppRestrictionSchema, 40
android-AppRestrictions, 31
android-AppRestrictionEnforcer, 80
android-AdvancedImmersiveMode, 31
android-ActiveNotifications, 41
android-ActionBarCompat-Styled, 6
android-ActionBarCompat-ListPopupMenu, 12
android-ActionBarCompat-Basic, 6
android-key-attestation, 0
android-play-places, 180
android-AccelerometerPlay, 22
android-play-awareness, 31
leanback-assistant, 97
android-play-safetynet, 29
account-transfer-api, 50
android-SimpleMediaPlayer, 12
android-fido, 51
android-WearStandaloneGoogleSignIn, 15
android-WearOAuth, 9
android-unsplash, 94
android-codelab-watchface, 85
android-OurStreets, 141
android-WearCompanionLibrary, 94
android-gcmnetworkmanager, 14
identity-toolkit-android, 14
android-WclDemoSample, 98
attendee-checkin, 323
android-play-games-in-motion, 97
androidtv-daydream, 59
androidtv-VisualGameController, 39
androidtv-GameController, 23
android-google-accounts, 25
