nameProject,total,add,modify,delete,tipoDistinct,java,javaDistinct,properties,jar,jarDistinct,build.gradle,buildDistinct,pom.xml,pomDistinct,manifest.xml,manifestDistinct,xml,xmlDistinct,bat,batDistinct,md,adoc,read,yaml,yamlDistinct,txt,txtDistinct,sh,shDistinct,travisyml,yml,ymlDistinct,cmd,cmdDistinct,kt,ktDistinct,json,jsonDistinct,other
3rcok/gs-rest-service,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
chfania/gs-rest-service,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
arkenoid/gs-rest-service,6,4,2,0,3,3,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobbylough/gs-rest-service,4,4,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pouyacmpe273/gs-rest-service,119,104,13,2,11,25,13,1,1,1,2,2,1,1,0,0,77,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
jason0037/gs-rest-service,19,7,11,1,3,17,7,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zangsir/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metaform/gs-rest-service,27,9,0,18,9,6,6,3,3,3,3,3,3,3,0,0,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4
pushpendra-jaiswal/gs-rest-service,26,26,0,0,7,19,19,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
iqequal0/gs-rest-service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haru01/gs-rest-service,4,2,1,1,3,1,1,0,0,0,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason2004/gs-rest-service,14,11,3,0,3,10,10,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hwy1782/gs-rest-service,14,5,9,0,3,6,6,0,0,0,0,0,5,2,0,0,5,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LucaFilippone/gs-rest-service,29,9,1,19,12,9,9,2,2,2,2,2,2,2,0,0,3,3,2,2,0,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,1,1,4
royling/gs-rest-service,6,5,1,0,3,3,3,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
MarsYoung/gs-rest-service,6,4,2,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inakigarcia/gs-rest-service,9,3,4,2,2,7,5,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricardobaumann/gs-rest-service,6,1,5,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuxmonteiro/gs-rest-service,2,0,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seshnagineni/gs-rest-service,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
cruiser/gs-rest-service,14,9,5,0,3,11,8,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tempest200903/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-Kurek/gs-rest-service,5,5,0,0,3,2,2,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sergey-berezhnoy/gs-rest-service,38,35,1,2,3,36,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
cnuss/greeting-service,40,5,21,14,13,3,2,3,1,1,1,1,1,1,0,0,1,1,2,2,8,1,9,0,0,1,1,1,1,10,2,2,0,0,0,0,1,1,15
trycatcher/gs-rest-service-with-docker,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ktosikowski/gs-rest-service,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kilnamkim/gs-rest-service,6,0,6,0,2,5,3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reversemind/gs-rest-service,42,11,16,15,13,17,9,4,1,1,3,2,2,2,0,0,2,2,1,1,1,1,2,0,0,2,2,2,2,1,4,2,0,0,0,0,1,1,3
aclement/gs-rest-service,13,0,0,13,10,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,2,2,2
richardsonjm/gs-rest-service,4,4,0,0,2,3,3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dnlsharf/gs-rest-service,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LokeshaThimmegowda/gs-rest-service,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chubinzheng/gs-rest-service,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irodium/gs-rest-service,11,7,1,3,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clmbng/loc-rest-service,24,3,0,21,12,4,4,2,2,2,2,2,1,1,0,0,1,1,2,2,0,1,1,0,0,2,2,1,1,1,1,1,0,0,0,0,2,2,4
tjuchniewicz/gs-rest-service,27,2,16,9,10,10,4,2,1,1,2,2,2,2,0,0,2,2,1,1,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
dpsvikas/gs-rest-service,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jmbrunskill/test-rest-service,51,14,19,18,15,20,10,2,3,3,2,2,3,2,0,0,4,3,2,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,14
danielkec/embedit-spring-rest-doc-demo,28,6,5,17,14,3,2,3,2,2,2,2,3,2,0,0,3,2,2,2,0,2,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,7
flowforever/gs-rest-service,16,2,14,0,3,3,3,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0
thoraxe/gs-rest-service,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asgheralishaik/gs-rest-service,5,5,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crackerplace/gs-rest-service,2,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomtclai/gs-rest-service,21,3,1,17,9,7,7,3,3,3,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2
binhvu7/gs-rest-service,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tsuda7/gs-rest-service,6,4,2,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
masabunchor/gs-rest-service,5,4,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
silkysoul7/gs-rest-service,5,2,3,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameronlocke/gs-rest-service,6,3,0,3,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ak-altkom/gs-rest-service,35,4,4,27,13,5,5,3,3,3,2,2,2,2,0,0,2,2,2,2,0,2,2,0,0,2,2,1,1,1,2,2,2,2,0,0,3,3,6
sheltowt/gs-rest-service,6,3,3,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aravindpogu/gs-rest-service,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
roboticLuddite/gs-rest-service,4,0,4,0,2,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcelmartinelli/gs-rest-service,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
apprenda/gs-rest-service,20,5,12,3,7,1,1,0,0,0,0,0,3,1,0,0,8,3,0,0,0,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,4
gcontiu/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caballerojavier13/gs-rest-service,34,2,2,30,13,1,1,4,4,4,2,2,5,3,0,0,5,3,2,2,0,2,2,0,0,2,2,1,1,1,2,1,2,2,0,0,1,1,6
tridlh/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lfany/gs-rest-service,4,1,3,0,2,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanchagrins/gs-rest-service,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harshamadala/gs-rest-service,4,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
kolisko/gs-rest-service,8,0,2,6,6,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2
haokanga/gs-rest-service,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liuxboy/gs-rest-service,9,0,2,7,7,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,2,0,0,2,2,0,0,1,0,0,0,0,0,0,1,1,2
Lycine/gs-rest-service,17,16,1,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10
yolgun/gs-rest-service,4,1,3,0,3,2,2,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paprickar/gs-rest-service,2,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
srang/gs-rest-service,15,0,0,15,8,4,4,2,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2
pbear89/gs-rest-service,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fabianlee/gs-rest-service,5,2,3,0,2,1,1,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZhenyingZhu/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syandi/gs-rest-service,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
marconiero/gs-rest-service,54,32,7,15,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
NithyaNingegowda/gs-rest-service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yusong-shen/gs-rest-service,4,4,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
venosov/gs-rest-service,17,1,11,5,7,5,5,1,1,1,1,1,6,1,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
mroger/gs-rest-service,10,5,5,0,5,6,6,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gh0st99/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RaphaelHerd/gs-rest-service,37,9,27,1,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26
SreekanthRamesh/gs-rest-service,20,1,1,18,8,0,0,3,3,3,2,2,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,5
rselimi/gs-rest-service,5,3,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
periket2000/gs-rest-service,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laura310/gs-rest-service,4,4,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
austinkemper/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creed30/gs-rest-service,19,2,4,13,11,1,1,2,2,2,1,1,2,2,0,0,2,2,1,1,0,0,0,0,0,0,0,1,1,0,4,2,1,1,0,0,1,1,3
lateronefall/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dudash/openshiftexamples-springbootrestservice,13,3,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JonathanLalou/fake-zinc,111,18,59,34,19,51,9,4,4,4,2,2,15,3,0,0,16,4,2,2,5,2,7,0,0,2,2,1,1,1,3,2,2,2,0,0,1,1,16
jogjayr/gs-rest-service,7,3,3,1,3,4,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alberthoven/gs-rest-service,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robi-van-kinobi/gs-rest-service,22,1,2,19,12,0,0,2,2,2,1,1,1,1,0,0,1,1,1,1,0,2,2,0,0,2,2,1,1,1,0,0,1,1,0,0,1,1,8
mchernyavskaya/gs-rest-service,26,15,8,3,4,18,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
windwaker/gs-rest-service,16,9,7,0,4,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
InbalAbraham/bookshop-rest-example,29,2,25,2,11,6,4,4,4,4,2,2,2,2,0,0,2,2,2,2,0,4,4,0,0,2,2,0,0,0,1,1,0,0,0,0,1,1,1
AlexChambers/gs-rest-service,30,2,8,20,12,0,0,3,3,3,1,1,1,1,0,0,1,1,1,1,0,2,2,0,0,2,2,1,1,9,1,1,1,1,0,0,1,1,13
sweIhm/gs-rest-service,14,0,0,14,10,0,0,2,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,4
mycartracks/commute-assist,279,221,43,15,37,41,24,6,3,3,4,3,1,1,1,1,5,4,2,2,5,11,16,0,0,3,1,0,0,0,0,0,1,1,0,0,5,4,193
thepinkgeek/gs-rest-service,9,6,2,1,4,5,5,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
pskwiercz/gs-rest-service,2,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salkamosesdbrma/gs-rest-service,3,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yohoho-ua/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexashley/gs-rest-service,4,3,1,0,2,3,3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qijunbo/gs-rest-service,6,4,2,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jessetaylormt/gs-rest-service,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salvastorie/gs-rest-service,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owen198/ei-paas-java-example,21,1,19,1,5,11,3,0,0,0,2,1,1,1,0,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Basgolfer/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathenharvey/gs-rest-service,24,5,19,0,6,0,0,0,0,0,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,12,3,0,2,1,0,0,0,0,0,0,6
lawenliu/gs-rest-service,16,10,6,0,4,13,11,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
purlwise/gs-rest-service,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fdm17/gs-rest-service,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henrybell/gs-rest-service,24,1,0,23,10,0,0,4,4,4,2,2,1,1,0,0,1,1,2,2,0,1,1,0,0,0,0,1,1,1,0,0,2,2,0,0,0,0,7
binbinning/gs-rest-service,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hromau/gs-rest-service,17,15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rrezel/gs-rest-service,27,1,2,24,11,0,0,4,4,4,2,2,2,2,0,0,2,2,2,2,2,2,4,0,0,0,0,1,1,0,0,0,2,2,0,0,1,1,5
Drive2018/gs-rest-service,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chivagarg/gs-rest-service,5,1,4,0,3,3,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
startcode/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaurav14u/gs-rest-service,2,0,1,1,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crodriguezibm/gs-rest-service,19,0,0,19,11,0,0,3,3,3,1,1,1,1,0,0,1,1,1,1,0,2,2,0,0,2,2,1,1,0,0,0,1,1,0,0,1,1,3
patglavin/gs-rest-service,5,3,2,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohitgargk/gs-rest-service,48,3,11,34,14,6,4,4,4,4,2,2,3,2,0,0,3,2,2,2,0,2,2,0,0,2,2,1,1,0,1,1,2,2,0,0,1,1,18
YongjieYang-YY/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allysquad/gs-rest-service,13,0,2,11,8,0,0,2,2,2,1,1,1,1,0,0,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
iam-pawat/gs-rest-service,5,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
rasenderhase/gs-rest-service,3,0,3,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airvin/gs-rest-service,5,3,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapkritinis/gs-rest-service,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msaiducar/gs-rest-service,5,0,5,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yhkwok/gs-rest-service,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zyjibmcn/gs-rest-service,2,0,2,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pedroarapua/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarGod/gs-rest-service,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ubrals/gs-rest-service,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
frizio/gs-rest-service,4,1,3,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
senseijames/gs-rest-service,10,5,5,0,4,6,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
veead/gs-rest-service,6,5,1,0,2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dreamerisdoer/gs-rest-service,2,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mosorno91/gs-rest-service,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Tuong-Nguyen/gs-rest-service,5,0,5,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guozheng/gs-rest-service,8,5,3,0,4,3,3,0,0,0,1,1,2,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ichiranakita/gs-rest-service,10,6,4,0,6,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
thaiwsa/spring,104,35,47,22,15,55,26,5,5,5,8,3,2,2,0,0,5,3,3,3,0,3,3,1,1,2,2,1,1,0,2,1,2,2,0,0,1,1,11
elonderin/springfox-swagger2-bug-xmlrootelement,6,1,5,0,2,5,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fabiocsantana/gs-rest-service,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amitdhallBD/gs-rest-service,3,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibuziuk/gs-rest-service,3,2,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darkchoco/gs-rest-service,9,0,8,1,3,6,3,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
