repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
krudayakumar/android-TextSwitcher,0,142,0,1,0,1,0,2014-09-02T18:01:51Z,0,behind,0,23
yzp531/android-TextSwitcher,0,178,0,1,0,1,0,2014-09-17T07:24:18Z,0,behind,0,23
zsmiling/android-TextSwitcher,0,224,0,1,0,5,0,2014-12-11T08:56:38Z,0,behind,0,19
erpragatisingh-AndroidDeveloper/android-TextSwitcher,0,224,0,1,0,5,0,2015-01-12T06:05:35Z,0,behind,0,19
rvganesh/android-TextSwitcher,0,220,0,1,0,6,0,2015-03-05T03:40:00Z,0,behind,0,18
wizcalil/android-TextSwitcher,0,220,0,1,0,6,0,2015-03-09T06:09:54Z,0,behind,0,18
tmxdyf/android-TextSwitcher,0,220,0,1,0,6,0,2015-03-11T06:06:07Z,0,behind,0,18
UsherBaby/android-TextSwitcher,0,220,0,1,0,6,0,2015-03-24T05:45:40Z,0,behind,0,18
jgglg/android-TextSwitcher,0,374,0,1,0,7,0,2015-04-06T09:35:44Z,0,behind,0,17
0359xiaodong/android-TextSwitcher,0,374,0,1,0,7,0,2015-04-20T04:51:20Z,0,behind,0,17
fys85/android-TextSwitcher,0,381,0,1,0,10,0,2015-07-02T04:01:03Z,0,behind,0,14
ycdev-aosp/android-TextSwitcher,0,381,0,1,0,11,0,2015-11-27T10:48:32Z,0,behind,0,13
vrumale-cpi/android-TextSwitcher,0,699,0,1,0,13,0,2015-10-08T00:25:49Z,0,behind,0,11
liuwq105/android-TextSwitcher,0,266,1,1,0,16,0,2016-03-14T05:47:20Z,0,behind,0,8
cnme/android-TextSwitcher,0,266,0,1,0,16,0,2016-03-27T06:09:14Z,0,behind,0,8
zzmjohn/android-TextSwitcher,0,266,0,1,0,16,0,2016-04-14T06:09:37Z,0,behind,0,8
atyger/android-TextSwitcher,0,270,0,1,0,17,0,2016-04-22T21:36:38Z,0,behind,0,7
kleopatra999/android-TextSwitcher,0,270,0,1,0,17,0,2016-05-07T08:24:36Z,0,behind,0,7
