27 , 2018-02-14 00:00:00 , 71
27 , 2018-02-14 00:00:00 , 71
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-09-13 00:00:00 , 90
24 , 2016-09-13 00:00:00 , 90
27 , 2018-05-01 00:00:00 , 147
24 , 2016-09-13 00:00:00 , 90
27 , 2018-05-01 00:00:00 , 147
24 , 2016-09-13 00:00:00 , 90
24 , 2016-09-13 00:00:00 , 90
24 , 2016-09-12 00:00:00 , 89
24 , 2016-09-13 00:00:00 , 90
23 , 2015-09-29 00:00:00 , 43
25 , 2017-02-27 00:00:00 , 84
26 , 2017-08-16 00:00:00 , 0
25 , 2017-02-27 00:00:00 , 84
26 , 2017-08-16 00:00:00 , 0
23 , 2015-10-13 00:00:00 , 57
25 , 2017-02-27 00:00:00 , 84
26 , 2017-08-16 00:00:00 , 0
26 , 2017-08-16 00:00:00 , 0
25 , 2017-02-27 00:00:00 , 84
26 , 2017-08-16 00:00:00 , 0
25 , 2017-02-27 00:00:00 , 84
26 , 2017-08-16 00:00:00 , 0
23 , 2015-09-29 00:00:00 , 43
25 , 2017-02-27 00:00:00 , 84
26 , 2017-08-16 00:00:00 , 0
23 , 2015-10-13 00:00:00 , 57
25 , 2017-02-27 00:00:00 , 84
26 , 2017-08-16 00:00:00 , 0
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-08-11 00:00:00 , 0
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-01-25 00:00:00 , 51
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-01-25 00:00:00 , 51
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-08-20 00:00:00 , 3
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
26 , 2017-06-08 00:00:00 , 0
27 , 2017-12-08 00:00:00 , 3
26 , 2017-06-08 00:00:00 , 0
27 , 2017-12-08 00:00:00 , 3
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-08-20 00:00:00 , 3
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
25 , 2016-12-13 00:00:00 , 8
26 , 2017-08-11 00:00:00 , 0
27 , 2018-03-28 00:00:00 , 113
25 , 2016-12-13 00:00:00 , 8
26 , 2017-08-11 00:00:00 , 0
27 , 2018-03-28 00:00:00 , 113
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-01-25 00:00:00 , 51
26 , 2018-03-28 00:00:00 , 219
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-01-25 00:00:00 , 51
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-01-25 00:00:00 , 51
26 , 2017-10-10 00:00:00 , 50
27 , 2017-11-09 00:00:00 , 0
26 , 2018-03-28 00:00:00 , 219
26 , 2017-10-10 00:00:00 , 50
27 , 2017-11-09 00:00:00 , 0
25 , 2017-02-09 00:00:00 , 66
26 , 2017-10-25 00:00:00 , 65
26 , 2017-08-11 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-08-11 00:00:00 , 0
26 , 2017-08-11 00:00:00 , 0
27 , 2018-01-25 00:00:00 , 51
26 , 2018-03-28 00:00:00 , 219
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-08-11 00:00:00 , 0
27 , 2017-11-09 00:00:00 , 0
26 , 2018-03-28 00:00:00 , 219
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2017-11-09 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-08-11 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-01-25 00:00:00 , 51
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-01-25 00:00:00 , 51
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-01-25 00:00:00 , 51
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2017-12-08 00:00:00 , 3
26 , 2018-03-28 00:00:00 , 219
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2017-12-08 00:00:00 , 3
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-08-11 00:00:00 , 0
21 , 2014-11-18 00:00:00 , 32
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
24 , 2016-06-17 00:00:00 , 2
25 , 2017-04-12 00:00:00 , 128
26 , 2017-10-12 00:00:00 , 52
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
24 , 2016-07-08 00:00:00 , 23
23 , 2016-07-09 00:00:00 , 327
24 , 2016-07-08 00:00:00 , 23
22 , 2015-06-03 00:00:00 , 86
23 , 2015-09-08 00:00:00 , 22
24 , 2016-07-19 00:00:00 , 34
27 , 2018-04-27 00:00:00 , 143
21 , 2014-10-28 00:00:00 , 11
22 , 2015-03-23 00:00:00 , 14
23 , 2015-10-07 00:00:00 , 51
24 , 2016-06-20 00:00:00 , 5
26 , 2017-07-19 00:00:00 , 0
27 , 2017-11-15 00:00:00 , 0
21 , 2014-11-18 00:00:00 , 32
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
19 , 2014-10-02 00:00:00 , 354
21 , 2014-11-21 00:00:00 , 35
23 , 2015-10-27 00:00:00 , 71
26 , 2017-11-06 00:00:00 , 77
19 , 2014-10-02 00:00:00 , 354
21 , 2014-11-21 00:00:00 , 35
23 , 2015-10-27 00:00:00 , 71
26 , 2017-11-06 00:00:00 , 77
19 , 2014-10-02 00:00:00 , 354
21 , 2014-11-21 00:00:00 , 35
23 , 2015-10-27 00:00:00 , 71
26 , 2017-11-06 00:00:00 , 77
19 , 2014-10-02 00:00:00 , 354
21 , 2014-11-21 00:00:00 , 35
23 , 2015-10-26 00:00:00 , 70
26 , 2017-11-06 00:00:00 , 77
26 , 2017-11-06 00:00:00 , 77
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-09-15 00:00:00 , 29
23 , 2015-09-15 00:00:00 , 29
23 , 2015-09-15 00:00:00 , 29
23 , 2015-09-17 00:00:00 , 31
25 , 2016-12-06 00:00:00 , 1
27 , 2018-01-09 00:00:00 , 35
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-11-18 00:00:00 , 32
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
26 , 2017-06-08 00:00:00 , 0
27 , 2018-02-15 00:00:00 , 72
26 , 2017-06-08 00:00:00 , 0
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2016-04-20 00:00:00 , 247
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-11-18 00:00:00 , 32
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2017-12-08 00:00:00 , 3
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
26 , 2017-10-25 00:00:00 , 65
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-11-18 00:00:00 , 32
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
26 , 2017-06-08 00:00:00 , 0
26 , 2017-06-08 00:00:00 , 0
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
