repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
masoud2v/android-NfcProvisioning,0,360,0,1,0,1,0,2015-04-23T02:40:08Z,0,behind,0,18
msdgwzhy6/android-NfcProvisioning,0,360,0,1,0,1,0,2015-04-24T07:49:21Z,0,behind,0,18
kpranavkumar/android-NfcProvisioning,0,359,0,1,0,2,0,2015-05-21T00:24:25Z,0,behind,0,17
baojian2015/android-NfcProvisioning,0,396,0,1,0,6,1,2015-06-12T03:30:25Z,0,diverged,1,14
yohjizzz/android-NfcProvisioning,0,384,0,1,0,5,0,2015-08-11T04:15:46Z,0,behind,0,14
guogang0415/android-NfcProvisioning,0,334,0,1,0,8,0,2015-08-23T06:53:12Z,0,behind,0,11
ktv205/android-NfcProvisioning,0,409,0,1,0,9,0,2015-11-17T14:56:25Z,0,behind,0,10
miznokruge/android-NfcProvisioning,0,286,0,1,0,10,0,2015-11-20T23:06:24Z,0,behind,0,9
benito1er/android-NfcProvisioning,0,286,0,1,0,11,0,2016-02-05T21:58:56Z,0,behind,0,8
Kuzy/android-NfcProvisioning,0,286,0,1,0,11,0,2016-02-06T08:04:51Z,0,behind,0,8
kleopatra999/android-NfcProvisioning,0,288,0,1,0,12,0,2016-05-07T09:23:33Z,0,behind,0,7
Miljac/android-NfcProvisioning,0,288,0,1,0,12,0,2016-05-09T08:50:52Z,0,behind,0,7
priyanshu-agarwal1/android-NfcProvisioning,0,287,0,1,0,13,0,2016-05-19T08:21:53Z,0,behind,0,6
frogoscar/android-NfcProvisioning,0,287,0,1,0,13,0,2016-05-25T13:45:53Z,0,behind,0,6
pkdevboxy/android-NfcProvisioning,0,287,0,1,0,13,0,2016-06-02T10:07:35Z,0,behind,0,6
greatwh/android-NfcProvisioning,0,287,0,1,0,13,0,2016-07-01T03:35:46Z,0,behind,0,6
qingqingcaoyuanlin/android-NfcProvisioning,0,287,0,1,0,13,0,2016-07-17T05:25:13Z,0,behind,0,6
paladinstha/android-NfcProvisioning,0,288,0,0,0,14,0,2016-08-22T05:57:24Z,0,behind,0,5
prabathabey/android-NfcProvisioning,0,288,0,1,0,14,0,2016-08-25T09:38:21Z,0,behind,0,5
vivezmobile/android-NfcProvisioning,0,288,0,0,0,14,0,2016-09-06T18:53:25Z,0,behind,0,5
magnocat/android-NfcProvisioning,0,407,0,1,0,14,1,2016-10-10T17:43:52Z,0,behind,0,5
FKingChickenKiller/android-NfcProvisioning,0,288,0,0,0,14,0,2016-10-28T02:59:09Z,0,behind,0,5
jnkbhenson/android-NfcProvisioning,0,288,0,1,0,14,0,2016-11-30T22:48:03Z,0,behind,0,5
pk-codebox-evo/android-apps-android-NfcProvisioning,0,285,0,1,0,15,0,2017-01-23T06:14:32Z,0,behind,0,4
Nilpo/android-NfcProvisioning,0,285,0,1,0,15,0,2017-01-27T09:00:56Z,0,behind,0,4
vamsirajendra/android-NfcProvisioning,0,285,0,1,0,15,0,2017-02-01T00:03:29Z,0,behind,0,4
vmcarvalho/android-NfcProvisioning,0,285,0,1,0,15,0,2017-04-03T13:47:00Z,0,behind,0,4
DCH0898/android-NfcProvisioning,0,285,0,1,0,15,0,2017-04-22T07:32:14Z,0,behind,0,4
janakamarasena/android-NfcProvisioning,0,6000,0,1,0,15,0,2017-05-03T11:14:46Z,0,behind,0,4
MaTriXy/android-NfcProvisioning,0,285,0,0,0,15,0,2017-05-07T08:27:50Z,0,behind,0,4
hnajjar/android-NfcProvisioning,0,285,0,1,0,17,0,2017-06-22T18:16:43Z,0,behind,0,2
elvis-tsai/android-NfcProvisioning,0,285,0,1,0,17,0,2017-07-27T03:59:30Z,0,behind,0,2
nonsensecreativity/android-NfcProvisioning,0,285,0,1,0,17,0,2017-08-07T21:02:30Z,0,behind,0,2
jfaub/android-NfcProvisioning,0,285,0,1,0,17,0,2017-08-21T16:36:20Z,0,behind,0,2
whitexatu/android-NfcProvisioning,0,285,0,1,0,17,0,2017-09-10T09:46:26Z,0,behind,0,2
if-pq/android-NfcProvisioning,0,285,0,0,0,17,0,2017-09-12T16:26:19Z,0,behind,0,2
taektical/android-NfcProvisioning,0,285,0,0,0,17,0,2017-10-08T06:17:23Z,0,behind,0,2
ben3726/android-NfcProvisioning,0,286,0,1,0,18,0,2017-10-16T03:43:25Z,0,behind,0,1
renopey/android-NfcProvisioning,0,286,0,1,0,18,0,2017-11-26T10:36:15Z,0,behind,0,1
msbit/android-NfcProvisioning,0,286,0,1,0,18,0,2017-12-03T08:50:06Z,0,behind,0,1
edymaradona/android-NfcProvisioning,0,286,0,0,0,18,0,2017-12-16T20:00:54Z,0,behind,0,1
dragonro/android-NfcProvisioning,0,286,0,1,0,18,0,2018-01-23T14:03:45Z,0,behind,0,1
hncz003/android-NfcProvisioning,0,286,0,0,0,18,0,2018-01-27T08:49:06Z,0,behind,0,1
anthrax3/android-NfcProvisioning,0,287,0,1,0,19,0,2018-03-05T02:06:21Z,0,identical,0,0
artem-leushin/android-NfcProvisioning,0,287,0,1,0,19,0,2018-03-06T14:17:38Z,0,identical,0,0
agustinruiz/android-NfcProvisioning,0,287,0,1,0,19,0,2018-06-18T20:43:49Z,0,identical,0,0
thaingo/android-NfcProvisioning,0,287,0,1,0,19,0,2018-07-18T07:30:50Z,0,identical,0,0
iamzubairkhan/android-NfcProvisioning,0,9721,0,1,0,20,0,2018-10-29T06:36:43Z,0,ahead,1,0
honinbo/android-NfcProvisioning,0,287,0,1,0,19,0,2018-09-17T03:06:39Z,0,identical,0,0
