repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
colinsung/android-AutoBackupForApps,0,242,0,1,0,1,0,2015-05-29T04:06:00Z,0,behind,0,13
androidroadies/android-AutoBackupForApps,0,242,0,1,0,1,0,2015-05-29T11:41:44Z,0,behind,0,13
TPAndroid/android-AutoBackupForApps,0,242,0,1,0,1,0,2015-05-31T18:42:54Z,0,behind,0,13
mrtavat/android-AutoBackupForApps,0,274,0,1,0,1,0,2015-07-08T05:42:02Z,0,behind,0,13
lizhaoxiang/android-AutoBackupForApps,0,289,0,1,0,3,0,2015-09-06T05:53:44Z,0,behind,0,11
AdamRLukaitis/android-AutoBackupForApps,0,289,0,1,0,3,0,2015-09-20T10:58:27Z,0,behind,0,11
freekid/android-AutoBackupForApps,0,294,0,1,0,4,0,2015-10-11T03:44:30Z,0,behind,0,10
seamountain/android-AutoBackupForApps,0,267,0,1,0,4,0,2015-11-08T05:00:22Z,0,behind,0,10
taranjeetsapra/android-AutoBackupForApps,0,191,0,1,0,5,0,2015-12-09T18:35:24Z,0,behind,0,9
hendyyou/android-AutoBackupForApps,0,193,0,1,0,6,0,2016-04-03T13:30:19Z,0,behind,0,8
WhiteSymmetry/android-AutoBackupForApps,0,193,0,1,0,6,0,2016-04-08T22:39:45Z,0,behind,0,8
kleopatra999/android-AutoBackupForApps,0,194,0,1,0,8,0,2016-05-31T15:33:51Z,0,behind,0,6
agentraymond232/android-AutoBackupForApps,0,194,0,1,0,9,0,2016-08-17T17:17:16Z,0,behind,0,5
paladinstha/android-AutoBackupForApps,0,194,0,0,0,9,0,2016-08-22T06:02:18Z,0,behind,0,5
GunoH/android-AutoBackupForApps,0,194,0,1,0,9,0,2016-09-04T14:19:10Z,0,behind,0,5
TonyTangAndroid/android-AutoBackupForApps,0,16690,0,1,0,17,0,2016-09-08T15:22:27Z,0,diverged,8,5
Makc37/android-AutoBackupForApps,0,194,0,0,0,9,0,2016-10-01T01:31:00Z,0,behind,0,5
pk-codebox-evo/android-apps-android-AutoBackupForApps,0,192,0,1,0,10,0,2017-01-23T06:53:30Z,0,behind,0,4
ritesh-bhavsar86/android-AutoBackupForApps,0,197,0,1,0,11,0,2017-05-26T10:02:48Z,0,behind,0,3
PramUkesh/android-AutoBackupForApps,0,197,0,0,0,12,0,2017-07-20T07:18:54Z,0,behind,0,2
edymaradona/android-AutoBackupForApps,0,197,0,0,0,13,0,2017-12-16T19:57:57Z,0,behind,0,1
anthrax3/android-AutoBackupForApps,0,198,0,1,0,14,0,2018-03-05T02:20:26Z,0,identical,0,0
morristech/android-AutoBackupForApps,0,198,0,1,0,14,0,2018-04-13T21:36:59Z,0,identical,0,0
vaginessa/android-AutoBackupForApps,0,200,0,1,0,15,0,2018-04-18T06:01:10Z,0,ahead,1,0
banchanattu/android-AutoBackupForApps,0,198,0,0,0,14,0,2018-04-30T17:13:40Z,0,identical,0,0
1136066873/android-AutoBackupForApps,0,198,0,1,0,14,0,2018-10-12T12:25:32Z,0,identical,0,0
