repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
sushiomsky/android-CardReader,0,732,0,1,0,3,0,2014-12-04T18:32:55Z,0,behind,0,21
erpragatisingh-AndroidDeveloper/android-CardReader,0,725,0,1,0,5,0,2015-01-12T06:24:59Z,0,behind,0,19
martinmenardca/android-CardReader,0,717,0,0,0,6,0,2015-01-23T18:42:00Z,0,behind,0,18
Sinclair-Seo/android-CardReader,0,717,0,1,0,6,0,2015-02-01T20:49:40Z,0,behind,0,18
wesee/android-CardReader,0,744,0,1,0,7,0,2015-04-24T07:26:31Z,0,behind,0,17
hider3/android-CardReader,0,750,0,1,0,10,0,2015-06-14T23:33:38Z,0,behind,0,14
jardar/android-CardReader,0,613,0,1,0,15,0,2015-12-18T04:16:29Z,0,behind,0,9
kleopatra999/android-CardReader,0,616,0,1,0,18,0,2016-05-31T11:38:27Z,0,behind,0,6
henrychuangtw/android-CardReader,0,616,0,1,0,18,0,2016-07-18T10:12:02Z,0,behind,0,6
li-wayne/android-CardReader,0,616,0,1,0,18,0,2016-07-25T13:58:44Z,0,behind,0,6
medmexx99/android-CardReader,0,616,0,1,0,18,0,2016-07-26T22:22:27Z,0,behind,0,6
paladinstha/android-CardReader,0,617,0,0,0,19,0,2016-08-22T06:00:47Z,0,behind,0,5
elvis-tsai/android-CardReader,0,617,0,1,0,19,0,2016-08-30T08:17:01Z,0,behind,0,5
manijshrestha/android-CardReader,0,613,0,1,0,21,0,2016-09-13T21:20:58Z,0,diverged,2,5
johnulist/android-CardReader,0,617,0,1,0,19,0,2016-09-24T16:43:21Z,0,behind,0,5
alexbuicescu/android-CardReader,0,617,0,1,0,19,0,2016-10-05T06:05:47Z,0,behind,0,5
suclike/android-CardReader,0,617,0,1,0,19,0,2016-10-20T17:16:06Z,0,behind,0,5
woolworthpaul/android-CardReader,0,617,0,1,0,19,0,2016-10-23T14:19:07Z,0,behind,0,5
pensokha/android-CardReader,0,617,0,1,0,19,0,2016-11-05T13:28:20Z,0,behind,0,5
aerifiu/android-CardReader,0,617,0,1,0,19,0,2016-11-16T22:14:38Z,0,behind,0,5
