repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
erpragatisingh-AndroidDeveloper/android-ImmersiveMode,0,272,0,1,0,5,0,2015-01-12T06:14:36Z,0,behind,0,19
sylsi/android-ImmersiveMode,0,250,0,0,0,11,0,2015-07-17T21:24:52Z,0,behind,0,13
AdamRLukaitis/android-ImmersiveMode,0,576,0,1,0,13,0,2015-09-20T11:08:42Z,0,behind,0,11
synaptek/android-ImmersiveMode,0,273,0,1,0,14,0,2015-11-12T23:20:46Z,0,behind,0,10
kleopatra999/android-ImmersiveMode,0,124,0,1,0,18,0,2016-05-31T10:00:48Z,0,behind,0,6
pkdevboxy/android-ImmersiveMode,0,124,0,1,0,18,0,2016-06-02T10:09:38Z,0,behind,0,6
agentraymond232/android-ImmersiveMode,0,123,0,1,0,19,0,2016-08-17T16:55:21Z,0,behind,0,5
paladinstha/android-ImmersiveMode,0,123,0,0,0,19,0,2016-08-22T05:57:52Z,0,behind,0,5
BlaziusBB/android-ImmersiveMode,0,123,0,0,0,19,0,2016-09-13T14:13:04Z,0,behind,0,5
pk-codebox-evo/android-apps-android-ImmersiveMode,0,117,0,1,0,20,0,2017-01-23T06:13:45Z,0,behind,0,4
baoleibai/android-ImmersiveMode,0,118,0,1,0,23,0,2017-10-18T08:35:41Z,0,behind,0,1
edymaradona/android-ImmersiveMode,0,118,0,0,0,23,0,2017-12-16T20:00:13Z,0,behind,0,1
hncz003/android-ImmersiveMode,0,118,0,0,0,23,0,2018-01-27T09:03:56Z,0,behind,0,1
anthrax3/android-ImmersiveMode,0,119,0,1,0,24,0,2018-03-05T02:07:45Z,0,identical,0,0
lizhengdao/android-ImmersiveMode,0,119,0,1,0,24,0,2018-05-11T10:14:36Z,0,identical,0,0
bhargavn/android-ImmersiveMode,0,119,0,1,0,24,0,2018-05-15T05:21:17Z,0,identical,0,0
xperad-af/android-ImmersiveMode,0,119,0,0,0,24,0,2018-05-15T06:31:27Z,0,identical,0,0
lengzds/android-ImmersiveMode,0,119,0,1,0,24,0,2018-05-18T08:06:21Z,0,identical,0,0
clevergump/android-ImmersiveMode,0,119,0,0,0,24,0,2018-06-11T06:35:42Z,0,identical,0,0
wangweijun123/android-ImmersiveMode,0,119,0,1,0,24,0,2018-09-12T06:59:01Z,0,identical,0,0
vsay01/android-ImmersiveMode,0,119,0,1,0,24,0,2018-10-09T03:56:27Z,0,identical,0,0
GentleLi/android-ImmersiveMode,0,119,0,1,0,24,0,2018-11-03T10:33:02Z,0,identical,0,0
mohammedragabmohammedborik/android-ImmersiveMode,0,119,0,0,0,24,0,2018-11-04T09:56:15Z,0,identical,0,0
