repository,forks,diskUsage_KB,stargazers,watchers,issues,commits,pullRequests,updatedAt,projects,status,ahead_by,behind_by
learnvara/gs-accessing-data-jpa,0,432,0,1,0,64,0,2013-09-16T17:33:40Z,0,behind,0,122
dlee0113/gs-accessing-data-jpa,0,432,0,1,0,64,0,2013-09-18T15:27:11Z,0,behind,0,122
odrotbohm/gs-accessing-data-jpa,2,233,0,1,0,69,0,2013-10-15T17:47:49Z,0,behind,0,117
payne/gs-accessing-data-jpa,0,207,0,1,0,76,0,2013-11-18T01:05:45Z,0,diverged,3,113
Purushottam2005/gs-accessing-data-jpa,0,513,1,1,0,80,0,2013-12-05T16:48:37Z,0,behind,0,106
jordanbaucke/gs-accessing-data-jpa,0,513,0,1,0,80,0,2013-12-14T06:51:39Z,0,behind,0,106
karimgarza/gs-accessing-data-jpa,0,513,0,1,0,80,0,2014-01-03T14:19:19Z,0,behind,0,106
zemi-peng/gs-accessing-data-jpa,0,192,0,1,0,82,0,2014-01-17T09:50:23Z,0,behind,0,104
NguyenVanTuanITS/gs-accessing-data-jpa,0,219,0,1,0,87,0,2014-02-18T18:16:54Z,0,behind,0,99
dsyer/gs-accessing-data-jpa,0,256,0,0,0,90,0,2014-03-03T14:47:09Z,0,behind,0,96
sensaid/gs-accessing-data-jpa,0,726,0,1,0,96,0,2014-03-29T16:08:41Z,0,behind,0,90
akaliza/gs-accessing-data-jpa,0,765,0,1,0,99,0,2014-04-19T10:42:42Z,0,behind,0,87
jpgough/gs-accessing-data-jpa,0,275,0,1,0,102,0,2014-05-20T01:27:46Z,0,behind,0,84
gregturn/gs-accessing-data-jpa,0,405,0,1,0,125,0,2014-07-23T03:57:22Z,0,diverged,16,77
arkenoid/gs-accessing-data-jpa,0,883,0,1,0,109,0,2014-06-26T16:56:39Z,0,behind,0,77
balabaskar/gs-accessing-data-jpa,0,892,0,1,0,110,0,2014-06-26T16:56:39Z,0,behind,0,76
duranddsouza/gs-accessing-data-jpa,0,892,0,1,0,110,0,2014-06-26T16:56:39Z,0,behind,0,76
Hyeong-jin/gs-accessing-data-jpa,0,892,0,1,0,110,0,2014-06-26T16:56:39Z,0,behind,0,76
chris8xia/gs-accessing-data-jpa,0,269,0,1,0,118,0,2014-11-02T00:42:28Z,0,diverged,3,71
fangshanshangithub/gs-accessing-data-jpa,0,925,0,1,0,116,0,2014-11-17T05:32:41Z,0,behind,0,70
StatelessCat/gs-accessing-data-jpa,0,925,0,1,0,116,0,2014-11-18T21:50:50Z,0,behind,0,70
guptalok30/gs-accessing-data-jpa,0,930,0,1,0,117,0,2014-11-24T03:28:52Z,0,behind,0,69
willedwards/gs-accessing-data-jpa,0,267,0,1,0,118,0,2014-12-05T17:44:20Z,0,diverged,1,69
izeye/gs-accessing-data-jpa,0,268,0,1,0,119,0,2015-01-04T13:44:21Z,0,diverged,1,68
kfreytag/gs-accessing-data-jpa,0,765,0,0,0,118,0,2015-01-10T23:08:55Z,0,behind,0,68
tomboxfan/gs-accessing-data-jpa,0,779,0,1,0,119,0,2015-01-21T06:58:53Z,0,behind,0,67
danfinnie/gs-accessing-data-jpa,0,234,0,0,0,124,0,2015-03-04T15:40:30Z,0,behind,0,62
freezhan/gs-accessing-data-jpa,0,858,0,1,0,125,0,2015-03-20T14:28:23Z,0,behind,0,61
dipurane/gs-accessing-data-jpa,0,855,0,1,0,126,0,2015-04-02T16:48:11Z,0,behind,0,60
longjl/gs-accessing-data-jpa,0,855,0,1,0,126,0,2015-04-15T08:42:23Z,0,behind,0,60
Salva1128/gs-accessing-data-jpa,0,855,0,1,0,126,0,2015-05-05T22:15:38Z,0,behind,0,60
ikane/gs-accessing-data-jpa,0,855,0,1,0,126,0,2015-05-17T14:30:27Z,0,behind,0,60
Yingliang-Du/gs-accessing-data-jpa,0,855,0,1,0,126,0,2015-05-20T10:32:20Z,0,behind,0,60
hetcam/gs-accessing-data-jpa,0,855,0,1,0,126,0,2015-05-22T06:07:51Z,0,behind,0,60
nitnelav55/gs-accessing-data-jpa,0,855,0,1,0,126,0,2015-05-22T16:35:09Z,0,behind,0,60
naikwadi-sachin/gs-accessing-data-jpa,0,306,0,1,0,128,0,2015-06-05T05:13:58Z,0,diverged,1,59
sim-zhan/gs-accessing-data-jpa,0,289,0,1,0,133,0,2015-06-16T12:20:55Z,0,behind,0,53
doortts/gs-accessing-data-jpa,0,965,0,0,0,134,0,2015-07-08T06:41:24Z,0,behind,0,52
U-Equations/gs-accessing-data-jpa,0,965,0,2,0,134,0,2015-07-11T04:08:17Z,0,behind,0,52
rodel-talampas/gs-accessing-data-jpa,0,306,0,1,0,134,0,2015-07-16T01:46:41Z,0,behind,0,52
ptngaye/gs-accessing-data-jpa,0,965,0,1,0,134,0,2015-08-03T11:32:08Z,0,behind,0,52
nlonguit/gs-accessing-data-jpa,0,965,0,1,0,134,0,2015-08-10T06:55:33Z,0,behind,0,52
steelersd/gs-accessing-data-jpa,0,309,0,1,0,135,0,2015-08-11T01:38:39Z,0,diverged,1,52
sagan-spring-guides/gs-accessing-data-jpa,0,942,0,1,0,135,0,2015-09-03T23:27:31Z,0,behind,0,51
xtr1m09/gs-accessing-data-jpa,0,308,0,1,0,137,0,2015-09-25T16:45:10Z,0,behind,0,49
huangyugui/gs-accessing-data-jpa,0,960,0,1,0,139,0,2015-09-30T10:40:15Z,0,behind,0,47
igori1/gs-accessing-data-jpa,0,960,0,0,0,139,0,2015-09-30T19:47:34Z,0,behind,0,47
taolong001/gs-accessing-data-jpa,0,955,0,1,0,141,0,2015-12-08T14:23:37Z,0,behind,0,45
mahdix/gs-accessing-data-jpa,0,241,0,1,0,141,0,2015-12-15T21:58:32Z,0,behind,0,45
andrelemos2/gs-accessing-data-jpa,0,304,0,1,0,144,0,2015-12-25T20:48:18Z,0,behind,0,42
luiz158/gs-accessing-data-jpa,0,359,0,1,0,169,0,2017-04-01T23:15:53Z,0,behind,0,17
LYDXY/gs-accessing-data-jpa,0,306,0,1,0,145,0,2016-01-29T06:47:16Z,0,behind,0,41
kilnamkim/gs-accessing-data-jpa,0,307,0,1,0,147,0,2016-02-19T09:52:58Z,0,behind,0,39
thushear/gs-accessing-data-jpa,0,308,0,1,0,149,0,2016-03-03T02:35:59Z,0,behind,0,37
xuanlingchen/gs-accessing-data-jpa,0,308,0,1,0,149,0,2016-03-16T08:14:54Z,0,behind,0,37
tonycai653/gs-accessing-data-jpa,0,308,0,1,0,149,0,2016-03-30T06:55:14Z,0,behind,0,37
sunny123123/gs-accessing-data-jpa,0,308,0,1,0,149,0,2016-04-08T02:16:46Z,0,behind,0,37
AirInfo-Solution/gs-accessing-data-jpa,0,308,0,1,0,149,0,2016-05-06T10:18:04Z,0,behind,0,37
abdulrahman86/gs-accessing-data-jpa,0,311,0,1,0,150,0,2016-05-07T11:01:15Z,0,behind,0,36
jensWorkGit/gs-accessing-data-jpa,0,312,0,1,0,151,0,2016-05-10T17:36:34Z,0,behind,0,35
PayraudeauMaxime/gs-accessing-data-jpa,0,312,0,1,0,151,0,2016-05-18T06:17:18Z,0,behind,0,35
prubach/gs-accessing-data-jpa,4,283,0,1,0,158,0,2016-05-23T07:58:19Z,0,diverged,7,35
shankarps/gs-accessing-data-jpa,0,312,0,1,0,151,0,2016-06-15T21:36:25Z,0,behind,0,35
ZoeZhangEbay/gs-accessing-data-jpa,0,312,0,1,0,151,0,2016-06-23T07:11:00Z,0,behind,0,35
rodrigoparada/gs-accessing-data-jpa,0,363,0,1,0,154,0,2016-07-14T04:43:43Z,0,behind,0,32
jquisaac/gs-accessing-data-jpa,0,363,0,1,0,154,0,2016-07-20T11:59:25Z,0,behind,0,32
TristanVu/gs-accessing-data-jpa,0,365,0,1,0,155,0,2016-07-29T08:25:46Z,0,behind,0,31
thilina01/gs-accessing-data-jpa,0,366,0,1,0,156,0,2016-08-12T03:57:35Z,0,behind,0,30
VolodymyrShpynta/gs-accessing-data-jpa,0,366,0,1,0,156,0,2016-08-22T14:00:46Z,0,behind,0,30
pk-codebox-evo/sample-spring-gs-accessing-data-jpa,0,421,0,1,0,160,0,2016-09-27T10:53:46Z,0,behind,0,26
Xiaofeng-Zhang/gs-accessing-data-jpa,0,420,0,1,0,160,0,2016-11-01T05:15:25Z,0,behind,0,26
frankd600/gs-accessing-data-jpa,0,422,0,1,0,161,0,2016-11-22T23:16:38Z,0,behind,0,25
Bert-R/gs-accessing-data-jpa,0,350,0,1,0,162,0,2016-11-29T10:57:07Z,0,diverged,1,25
sachingawade/gs-accessing-data-jpa,0,424,0,1,0,162,0,2016-11-30T04:21:43Z,0,behind,0,24
ptMcGit/gs-accessing-data-jpa,0,351,0,0,0,162,0,2016-11-30T15:30:56Z,0,behind,0,24
WanzyShu/gs-accessing-data-jpa,0,426,0,1,0,163,0,2016-12-05T08:46:06Z,0,behind,0,23
deshpamit/gs-accessing-data-jpa,0,426,0,1,0,163,0,2016-12-19T19:47:56Z,0,behind,0,23
shridharns/gs-accessing-data-jpa,0,352,0,1,0,164,0,2017-01-13T23:45:54Z,0,behind,0,22
batchu/spring-boot-basic-crud,0,372,0,1,0,171,0,2017-01-27T15:11:47Z,0,diverged,7,22
